%% LAL: 7.6.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALFrame: 3.0.5 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALSimulation: 6.0.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALInference: 4.1.7 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALPulsar: 7.0.1 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% argv[0]: '/home/damoncht/.conda/envs/ml/bin/lalpulsar_ComputeAntennaPattern'
%% argv[1]: '@H1config.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
5.1484619  1.2058262  1369646800  -0.09952731   0.91682899
5.1484619  1.2058262  1369661200   0.78441596  -0.14833505
5.1484619  1.2058262  1369675600  -0.37174454  -0.48264891
5.1484619  1.2058262  1369690000  -0.04001305   0.44019693
5.1484619  1.2058262  1369704400   0.41612506  -0.44088873
5.1484619  1.2058262  1369718800  -0.78751361  -0.27596134
5.1484619  1.2058262  1369733200  -0.07227065   0.91893637
5.1484619  1.2058262  1369747600   0.77629983  -0.17270517
5.1484619  1.2058262  1369762000  -0.38628736  -0.46686751
5.1484619  1.2058262  1369776400  -0.02041177   0.44108811
5.1484619  1.2058262  1369790800   0.40316707  -0.45834589
5.1484619  1.2058262  1369805200  -0.79848790  -0.25245219
5.1484619  1.2058262  1369819600  -0.04496384   0.92016667
5.1484619  1.2058262  1369834000   0.76741278  -0.19674936
5.1484619  1.2058262  1369848400  -0.40020999  -0.45062488
5.1484619  1.2058262  1369862800  -0.00078635   0.44124648
5.1484619  1.2058262  1369877200   0.38955280  -0.47538343
3.0765509  1.3792622  1368970000  -0.25165409   0.53455210
3.0765509  1.3792622  1368984400   0.61742938  -0.18067589
3.0765509  1.3792622  1368998800  -0.56147641  -0.53433293
3.0765509  1.3792622  1369013200  -0.30591491   0.78658074
3.0765509  1.3792622  1369027600   0.79372370  -0.01185039
3.0765509  1.3792622  1369042000  -0.32848537  -0.59392452
3.0765509  1.3792622  1369056400  -0.23093732   0.54325908
3.0765509  1.3792622  1369070800   0.61240095  -0.20347658
3.0765509  1.3792622  1369085200  -0.58016545  -0.51687962
3.0765509  1.3792622  1369099600  -0.28085804   0.79601181
3.0765509  1.3792622  1369114000   0.79130512  -0.03773136
3.0765509  1.3792622  1369128400  -0.34807479  -0.58038175
3.0765509  1.3792622  1369142800  -0.20992409   0.55121356
3.0765509  1.3792622  1369157200   0.60655713  -0.22611377
3.0765509  1.3792622  1369171600  -0.59827733  -0.49878120
3.0765509  1.3792622  1369186000  -0.25550008   0.80461347
3.0765509  1.3792622  1369200400   0.78802836  -0.06348886
3.0765509  1.3792622  1369214800  -0.36715138  -0.56618571
3.0765509  1.3792622  1369229200  -0.18864240   0.55840659
3.0765509  1.3792622  1369243600   0.59991109  -0.24856207
3.0765509  1.3792622  1369258000  -0.61579037  -0.48005667
3.0765509  1.3792622  1369272400  -0.22986774   0.81236666
3.0765509  1.3792622  1369286800   0.78389651  -0.08909487
3.0765509  1.3792622  1369301200  -0.38569269  -0.55135512
3.0765509  1.3792622  1369315600  -0.16711827   0.56482953
3.0765509  1.3792622  1369330000   0.59246957  -0.27079260
3.0765509  1.3792622  1369344400  -0.63268650  -0.46073094
3.0765509  1.3792622  1369358800  -0.20399079   0.81926972
3.0765509  1.3792622  1369373200   0.77890825  -0.11451783
3.0765509  1.3792622  1369387600  -0.40367508  -0.53590566
3.0765509  1.3792622  1369402000  -0.14537966   0.57047415
3.0765509  1.3792622  1369416400   0.58424002  -0.29277888
3.0765509  1.3792622  1369430800  -0.64894623  -0.44082385
3.0765509  1.3792622  1369445200  -0.17789955   0.82531679
3.0765509  1.3792622  1369459600   0.77307981  -0.13973175
3.0765509  1.3792622  1369474000  -0.42107615  -0.51985729
3.0765509  1.3792622  1369488400  -0.12345165   0.57532674
3.0765509  1.3792622  1369502800   0.57523024  -0.31449229
3.0765509  1.3792622  1369517200  -0.66454887  -0.42035812
3.0765509  1.3792622  1369531600  -0.15162152   0.83050144
3.0765509  1.3792622  1369546000   0.76641989  -0.16470748
3.0765509  1.3792622  1369560400  -0.43788043  -0.50323427
3.0765509  1.3792622  1369574800  -0.10136443   0.57938558
3.0765509  1.3792622  1369589200   0.56544173  -0.33590296
3.0765509  1.3792622  1369603600  -0.67947268  -0.39935249
3.0765509  1.3792622  1369618000  -0.12518701   0.83481753
3.0765509  1.3792622  1369632400   0.75893694  -0.18941817
3.0765509  1.3792622  1369646800  -0.45406848  -0.48605883
3.0765509  1.3792622  1369661200  -0.07914542   0.58264816
3.0765509  1.3792622  1369675600   0.55489355  -0.35698676
3.0765509  1.3792622  1369690000  -0.69369638  -0.37782982
3.0765509  1.3792622  1369704400  -0.09862286   0.83825201
3.0765509  1.3792622  1369718800   0.75064081  -0.21383521
3.0765509  1.3792622  1369733200  -0.46962225  -0.46835226
3.0765509  1.3792622  1369747600  -0.05682359   0.58511013
3.0765509  1.3792622  1369762000   0.54359668  -0.37771827
3.0765509  1.3792622  1369776400  -0.70720863  -0.35581663
3.0765509  1.3792622  1369790800  -0.07196099   0.84080637
3.0765509  1.3792622  1369805200   0.74153286  -0.23792866
3.0765509  1.3792622  1369819600  -0.48452103  -0.45013562
3.0765509  1.3792622  1369834000  -0.03442608   0.58676875
3.0765509  1.3792622  1369848400   0.53156394  -0.39807069
3.0765509  1.3792622  1369862800  -0.71999222  -0.33333790
3.0765509  1.3792622  1369877200  -0.04523000   0.84248066
5.3498284  -0.2479238  1368970000   0.18209873   0.49623570
5.3498284  -0.2479238  1368984400  -0.37368333   0.11964774
5.3498284  -0.2479238  1368998800  -0.43474096  -0.72063506
5.3498284  -0.2479238  1369013200   0.36549866  -0.57427931
5.3498284  -0.2479238  1369027600  -0.06102370   0.22763991
5.3498284  -0.2479238  1369042000  -0.29430836   0.45915931
5.3498284  -0.2479238  1369056400   0.18274571   0.49582380
5.3498284  -0.2479238  1369070800  -0.38610661   0.10660011
5.3498284  -0.2479238  1369085200  -0.42236066  -0.72945940
5.3498284  -0.2479238  1369099600   0.37042886  -0.56175935
5.3498284  -0.2479238  1369114000  -0.07388157   0.23683795
5.3498284  -0.2479238  1369128400  -0.28678390   0.45974183
5.3498284  -0.2479238  1369142800   0.18297239   0.49529737
5.3498284  -0.2479238  1369157200  -0.39833373   0.09336966
5.3498284  -0.2479238  1369171600  -0.40965962  -0.73794591
5.3498284  -0.2479238  1369186000   0.37488312  -0.54904425
5.3498284  -0.2479238  1369200400  -0.08663269   0.24581689
5.3498284  -0.2479238  1369214800  -0.27898520   0.46031037
5.3498284  -0.2479238  1369229200   0.18277721   0.49465165
5.3498284  -0.2479238  1369243600  -0.41035348   0.07996312
5.3498284  -0.2479238  1369258000  -0.39665025  -0.74608898
5.3498284  -0.2479238  1369272400   0.37885326  -0.53614032
5.3498284  -0.2479238  1369286800  -0.09926265   0.25457588
5.3498284  -0.2479238  1369301200  -0.27092385   0.46086824
5.3498284  -0.2479238  1369315600   0.18215851   0.49388158
5.3498284  -0.2479238  1369330000  -0.42215079   0.06638700
5.3498284  -0.2479238  1369344400  -0.38334864  -0.75388545
5.3498284  -0.2479238  1369358800   0.38234025  -0.52305901
5.3498284  -0.2479238  1369373200  -0.11175498   0.26311174
5.3498284  -0.2479238  1369387600  -0.26260984   0.46141753
5.3498284  -0.2479238  1369402000   0.18111493   0.49298200
5.3498284  -0.2479238  1369416400  -0.43371195   0.05264688
5.3498284  -0.2479238  1369430800  -0.36976743  -0.76133037
5.3498284  -0.2479238  1369445200   0.38534296  -0.50981092
5.3498284  -0.2479238  1369459600  -0.12409714   0.27142742
5.3498284  -0.2479238  1369474000  -0.25405550   0.46196088
5.3498284  -0.2479238  1369488400   0.17964253   0.49194479
5.3498284  -0.2479238  1369502800  -0.44502223   0.03874964
5.3498284  -0.2479238  1369517200  -0.35592103  -0.76841825
5.3498284  -0.2479238  1369531600   0.38785964  -0.49640468
5.3498284  -0.2479238  1369546000  -0.13627458   0.27952239
5.3498284  -0.2479238  1369560400  -0.24527451   0.46250242
5.3498284  -0.2479238  1369574800   0.17774342   0.49076685
5.3498284  -0.2479238  1369589200  -0.45606452   0.02470005
5.3498284  -0.2479238  1369603600  -0.34182131  -0.77514166
5.3498284  -0.2479238  1369618000   0.38988942  -0.48285025
5.3498284  -0.2479238  1369632400  -0.14827383   0.28739727
5.3498284  -0.2479238  1369646800  -0.23627993   0.46304488
5.3498284  -0.2479238  1369661200   0.17541923   0.48944396
5.3498284  -0.2479238  1369675600  -0.46682876   0.01050703
5.3498284  -0.2479238  1369690000  -0.32748264  -0.78149402
5.3498284  -0.2479238  1369704400   0.39142716  -0.46915400
5.3498284  -0.2479238  1369718800  -0.16008076   0.29505202
5.3498284  -0.2479238  1369733200  -0.22708437   0.46359068
5.3498284  -0.2479238  1369747600   0.17267074   0.48797098
5.3498284  -0.2479238  1369762000  -0.47730237  -0.00382313
5.3498284  -0.2479238  1369776400  -0.31292126  -0.78747535
5.3498284  -0.2479238  1369790800   0.39247566  -0.45532763
5.3498284  -0.2479238  1369805200  -0.17168000   0.30248487
5.3498284  -0.2479238  1369819600  -0.21770026   0.46414140
5.3498284  -0.2479238  1369834000   0.16949941   0.48634288
5.3498284  -0.2479238  1369848400  -0.48747182  -0.01828247
5.3498284  -0.2479238  1369862800  -0.29815263  -0.79308128
5.3498284  -0.2479238  1369877200   0.39303708  -0.44138104
1.3609218  0.9180011  1368970000  -0.29510504  -0.62558424
1.3609218  0.9180011  1368984400  -0.77926803   0.56047666
1.3609218  0.9180011  1368998800   0.56941962   0.71473449
1.3609218  0.9180011  1369013200   0.33944467  -0.52944475
1.3609218  0.9180011  1369027600  -0.38733423  -0.08611672
1.3609218  0.9180011  1369042000   0.31641853  -0.04297993
1.3609218  0.9180011  1369056400  -0.31609887  -0.62052011
1.3609218  0.9180011  1369070800  -0.76620144   0.58273643
1.3609218  0.9180011  1369085200   0.58622921   0.69556463
1.3609218  0.9180011  1369099600   0.31965262  -0.53801823
1.3609218  0.9180011  1369114000  -0.38296461  -0.07230388
1.3609218  0.9180011  1369128400   0.32272968  -0.05662783
1.3609218  0.9180011  1369142800  -0.33705330  -0.61476016
1.3609218  0.9180011  1369157200  -0.75243944   0.60459596
1.3609218  0.9180011  1369171600   0.60241276   0.67590022
1.3609218  0.9180011  1369186000   0.29972112  -0.54592133
1.3609218  0.9180011  1369200400  -0.37802395  -0.05870100
1.3609218  0.9180011  1369214800   0.32849163  -0.07053807
1.3609218  0.9180011  1369229200  -0.35794365  -0.60830688
1.3609218  0.9180011  1369243600  -0.73800135   0.62603891
1.3609218  0.9180011  1369258000   0.61795598   0.65576148
1.3609218  0.9180011  1369272400   0.27967310  -0.55314404
1.3609218  0.9180011  1369286800  -0.37252098  -0.04532732
1.3609218  0.9180011  1369301200   0.33369312  -0.08469130
1.3609218  0.9180011  1369315600  -0.37874663  -0.60116112
1.3609218  0.9180011  1369330000  -0.72290063   0.64704245
1.3609218  0.9180011  1369344400   0.63284826   0.63517404
1.3609218  0.9180011  1369358800   0.25953361  -0.55968910
1.3609218  0.9180011  1369373200  -0.36646178  -0.03220421
1.3609218  0.9180011  1369387600   0.33832076  -0.09906907
1.3609218  0.9180011  1369402000  -0.39943731  -0.59332538
1.3609218  0.9180011  1369416400  -0.70715040   0.66758651
1.3609218  0.9180011  1369430800   0.64707750   0.61415827
1.3609218  0.9180011  1369445200   0.23932783  -0.56555659
1.3609218  0.9180011  1369459600  -0.35986310  -0.01934851
1.3609218  0.9180011  1369474000   0.34236369  -0.11365092
1.3609218  0.9180011  1369488400  -0.41998973  -0.58479601
1.3609218  0.9180011  1369502800  -0.69076496   0.68764865
1.3609218  0.9180011  1369517200   0.66063046   0.59273690
1.3609218  0.9180011  1369531600   0.21907879  -0.57074583
1.3609218  0.9180011  1369546000  -0.35273728  -0.00677913
1.3609218  0.9180011  1369560400   0.34581646  -0.12841654
1.3609218  0.9180011  1369574800  -0.44038036  -0.57558155
1.3609218  0.9180011  1369589200  -0.67375171   0.70720291
1.3609218  0.9180011  1369603600   0.67349273   0.57092911
1.3609218  0.9180011  1369618000   0.19881137  -0.57525706
1.3609218  0.9180011  1369632400  -0.34509656   0.00548650
1.3609218  0.9180011  1369646800   0.34867087  -0.14334506
1.3609218  0.9180011  1369661200  -0.46058694  -0.56568861
1.3609218  0.9180011  1369675600  -0.65613508   0.72623509
1.3609218  0.9180011  1369690000   0.68565065   0.54875737
1.3609218  0.9180011  1369704400   0.17854787  -0.57908493
1.3609218  0.9180011  1369718800  -0.33695418   0.01743025
1.3609218  0.9180011  1369733200   0.35091904  -0.15841623
1.3609218  0.9180011  1369747600  -0.48058474  -0.55512267
1.3609218  0.9180011  1369762000  -0.63793075   0.74472702
1.3609218  0.9180011  1369776400   0.69710010   0.52624744
1.3609218  0.9180011  1369790800   0.15831381  -0.58223492
1.3609218  0.9180011  1369805200  -0.32831869   0.02903258
1.3609218  0.9180011  1369819600   0.35255185  -0.17360866
1.3609218  0.9180011  1369834000  -0.50035113  -0.54388976
1.3609218  0.9180011  1369848400  -0.61915678   0.76265883
1.3609218  0.9180011  1369862800   0.70783150   0.50342327
1.3609218  0.9180011  1369877200   0.13813221  -0.58471191
4.0184921  1.1653567  1368970000  -0.29569575  -0.53356171
4.0184921  1.1653567  1368984400  -0.10331205   0.39606625
4.0184921  1.1653567  1368998800   0.42668140  -0.39171460
4.0184921  1.1653567  1369013200  -0.75885344  -0.33542073
4.0184921  1.1653567  1369027600  -0.16765697   0.92245150
4.0184921  1.1653567  1369042000   0.80300289  -0.07018629
4.0184921  1.1653567  1369056400  -0.31209508  -0.52018493
4.0184921  1.1653567  1369070800  -0.08466794   0.39927924
4.0184921  1.1653567  1369085200   0.41594073  -0.40971595
4.0184921  1.1653567  1369099600  -0.77188820  -0.31329325
4.0184921  1.1653567  1369114000  -0.14064890   0.92661142
4.0184921  1.1653567  1369128400   0.79708517  -0.09521112
4.0184921  1.1653567  1369142800  -0.32794431  -0.50627953
4.0184921  1.1653567  1369157200  -0.06591250   0.40178156
4.0184921  1.1653567  1369171600   0.40451491  -0.42737591
4.0184921  1.1653567  1369186000  -0.78423232  -0.29070640
4.0184921  1.1653567  1369200400  -0.11352441   0.92991072
4.0184921  1.1653567  1369214800   0.79037738  -0.11998066
4.0184921  1.1653567  1369229200  -0.34322676  -0.49186724
4.0184921  1.1653567  1369243600  -0.04707205   0.40357617
4.0184921  1.1653567  1369258000   0.39241481  -0.44467065
4.0184921  1.1653567  1369272400  -0.79586142  -0.26768035
4.0184921  1.1653567  1369286800  -0.08631034   0.93234384
4.0184921  1.1653567  1369301200   0.78288990  -0.14446820
4.0184921  1.1653567  1369315600  -0.35792634  -0.47696811
4.0184921  1.1653567  1369330000  -0.02817323   0.40466034
4.0184921  1.1653567  1369344400   0.37965670  -0.46157813
4.0184921  1.1653567  1369358800  -0.80676627  -0.24424094
4.0184921  1.1653567  1369373200  -0.05903588   0.93389994
4.0184921  1.1653567  1369387600   0.77462894  -0.16864754
4.0184921  1.1653567  1369402000  -0.37202671  -0.46160385
4.0184921  1.1653567  1369416400  -0.00924106   0.40503246
4.0184921  1.1653567  1369430800   0.36625311  -0.47807634
4.0184921  1.1653567  1369445200  -0.81693435  -0.22041412
4.0184921  1.1653567  1369459600  -0.03172935   0.93458772
4.0184921  1.1653567  1369474000   0.76560581  -0.19249161
4.0184921  1.1653567  1369488400  -0.38550815  -0.44579121
4.0184921  1.1653567  1369502800   0.00969764   0.40469128
4.0184921  1.1653567  1369517200   0.35221797  -0.49414143
4.0184921  1.1653567  1369531600  -0.82635230  -0.19622298
4.0184921  1.1653567  1369546000  -0.00442035   0.93440682
4.0184921  1.1653567  1369560400   0.75583839  -0.21597858
4.0184921  1.1653567  1369574800  -0.39835909  -0.42955649
4.0184921  1.1653567  1369589200   0.02861723   0.40363014
4.0184921  1.1653567  1369603600   0.33756286  -0.50974965
4.0184921  1.1653567  1369618000  -0.83500719  -0.17169359
4.0184921  1.1653567  1369632400   0.02286393   0.93335742
4.0184921  1.1653567  1369646800   0.74534065  -0.23908350
4.0184921  1.1653567  1369661200  -0.41056862  -0.41292328
4.0184921  1.1653567  1369675600   0.04749089   0.40185744
4.0184921  1.1653567  1369690000   0.32230222  -0.52487659
4.0184921  1.1653567  1369704400  -0.84287947  -0.14684768
4.0184921  1.1653567  1369718800   0.05009397   0.93144071
4.0184921  1.1653567  1369733200   0.73412651  -0.26178321
4.0184921  1.1653567  1369747600  -0.42212334  -0.39591515
4.0184921  1.1653567  1369762000   0.06629355   0.39937502
4.0184921  1.1653567  1369776400   0.30645558  -0.53950566
4.0184921  1.1653567  1369790800  -0.84996253  -0.12171412
4.0184921  1.1653567  1369805200   0.07724136   0.92864794
4.0184921  1.1653567  1369819600   0.72220820  -0.28405198
4.0184921  1.1653567  1369834000  -0.43301213  -0.37855497
4.0184921  1.1653567  1369848400   0.08499862   0.39618593
4.0184921  1.1653567  1369862800   0.29004046  -0.55361557
4.0184921  1.1653567  1369877200  -0.85624939  -0.09631869
5.7223478  0.1451286  1368970000   0.12076748   0.73633021
5.7223478  0.1451286  1368984400   0.14780214   0.09769344
5.7223478  0.1451286  1368998800  -0.40831739  -0.44913855
5.7223478  0.1451286  1369013200   0.08182385  -0.56062990
5.7223478  0.1451286  1369027600  -0.04256075  -0.28249657
5.7223478  0.1451286  1369042000  -0.54720807   0.47108287
5.7223478  0.1451286  1369056400   0.13290310   0.73158628
5.7223478  0.1451286  1369070800   0.13666636   0.08516881
5.7223478  0.1451286  1369085200  -0.40827632  -0.45378768
5.7223478  0.1451286  1369099600   0.09061641  -0.55997020
5.7223478  0.1451286  1369114000  -0.05470496  -0.27295238
5.7223478  0.1451286  1369128400  -0.54464024   0.48287690
5.7223478  0.1451286  1369142800   0.14477530   0.72654998
5.7223478  0.1451286  1369157200   0.12532279   0.07270476
5.7223478  0.1451286  1369171600  -0.40781632  -0.45831168
5.7223478  0.1451286  1369186000   0.09915405  -0.55922049
5.7223478  0.1451286  1369200400  -0.06699347  -0.26324213
5.7223478  0.1451286  1369214800  -0.54161668   0.49451700
5.7223478  0.1451286  1369229200   0.15637162   0.72122598
5.7223478  0.1451286  1369243600   0.11378670   0.06030571
5.7223478  0.1451286  1369258000  -0.40693885  -0.46271276
5.7223478  0.1451286  1369272400   0.10742254  -0.55837637
5.7223478  0.1451286  1369286800  -0.07941286  -0.25336644
5.7223478  0.1451286  1369301200  -0.53813988   0.50599635
5.7223478  0.1451286  1369315600   0.16768020   0.71561742
5.7223478  0.1451286  1369330000   0.10207257   0.04797691
5.7223478  0.1451286  1369344400  -0.40564883  -0.46699399
5.7223478  0.1451286  1369358800   0.11541272  -0.55743802
5.7223478  0.1451286  1369373200  -0.09194864  -0.24332589
5.7223478  0.1451286  1369387600  -0.53421003   0.51730704
5.7223478  0.1451286  1369402000   0.17868870   0.70972848
5.7223478  0.1451286  1369416400   0.09019392   0.03572252
5.7223478  0.1451286  1369430800  -0.40394881  -0.47115767
5.7223478  0.1451286  1369445200   0.12311397  -0.55640441
5.7223478  0.1451286  1369459600  -0.10458618  -0.23312417
5.7223478  0.1451286  1369474000  -0.52983022   0.52844143
5.7223478  0.1451286  1369488400   0.18938333   0.70355809
5.7223478  0.1451286  1369502800   0.07816552   0.02354762
5.7223478  0.1451286  1369517200  -0.40184191  -0.47520539
5.7223478  0.1451286  1369531600   0.13051617  -0.55527341
5.7223478  0.1451286  1369546000  -0.11731043  -0.22276390
5.7223478  0.1451286  1369560400  -0.52500772   0.53939599
5.7223478  0.1451286  1369574800   0.19975397   0.69711393
5.7223478  0.1451286  1369589200   0.06600011   0.01145661
5.7223478  0.1451286  1369603600  -0.39932960  -0.47913802
5.7223478  0.1451286  1369618000   0.13760895  -0.55404329
5.7223478  0.1451286  1369632400  -0.13010722  -0.21224688
5.7223478  0.1451286  1369646800  -0.51974750   0.55016392
5.7223478  0.1451286  1369661200   0.20979130   0.69040132
5.7223478  0.1451286  1369675600   0.05371433  -0.00054616
5.7223478  0.1451286  1369690000  -0.39641488  -0.48295653
5.7223478  0.1451286  1369704400   0.14438042  -0.55270922
5.7223478  0.1451286  1369718800  -0.14296132  -0.20157574
5.7223478  0.1451286  1369733200  -0.51405424   0.56073940
5.7223478  0.1451286  1369747600   0.21948430   0.68342477
5.7223478  0.1451286  1369762000   0.04132239  -0.01245704
5.7223478  0.1451286  1369776400  -0.39310557  -0.48666513
5.7223478  0.1451286  1369790800   0.15082213  -0.55127108
5.7223478  0.1451286  1369805200  -0.15585777  -0.19075060
5.7223478  0.1451286  1369819600  -0.50793171   0.57111442
5.7223478  0.1451286  1369834000   0.22882342   0.67618859
5.7223478  0.1451286  1369848400   0.02883955  -0.02427155
5.7223478  0.1451286  1369862800  -0.38940671  -0.49026537
5.7223478  0.1451286  1369877200   0.15692666  -0.54972732
3.1107035  -1.4076753  1368970000  -0.36192653  -0.74491560
3.1107035  -1.4076753  1368984400   0.78847432  -0.03880525
3.1107035  -1.4076753  1368998800  -0.29609630   0.62344366
3.1107035  -1.4076753  1369013200  -0.28750876  -0.54154086
3.1107035  -1.4076753  1369027600   0.64036638   0.13315833
3.1107035  -1.4076753  1369042000  -0.51624221   0.56643277
3.1107035  -1.4076753  1369056400  -0.33791864  -0.75632250
3.1107035  -1.4076753  1369070800   0.78797978  -0.01284132
3.1107035  -1.4076753  1369085200  -0.31689715   0.61122119
3.1107035  -1.4076753  1369099600  -0.26687461  -0.55149472
3.1107035  -1.4076753  1369114000   0.63675755   0.15649533
3.1107035  -1.4076753  1369128400  -0.53591466   0.55020690
3.1107035  -1.4076753  1369142800  -0.31354108  -0.76692790
3.1107035  -1.4076753  1369157200   0.78660852   0.01306701
3.1107035  -1.4076753  1369171600  -0.33723173   0.59829623
3.1107035  -1.4076753  1369186000  -0.24590199  -0.56070441
3.1107035  -1.4076753  1369200400   0.63232690   0.17971648
3.1107035  -1.4076753  1369214800  -0.55505055   0.53330690
3.1107035  -1.4076753  1369229200  -0.28882265  -0.77672100
3.1107035  -1.4076753  1369243600   0.78437239   0.03889157
3.1107035  -1.4076753  1369258000  -0.35707662   0.58468533
3.1107035  -1.4076753  1369272400  -0.22461528  -0.56915110
3.1107035  -1.4076753  1369286800   0.62707686   0.20279393
3.1107035  -1.4076753  1369301200  -0.57362646   0.51575148
3.1107035  -1.4076753  1369315600  -0.26378983  -0.78569084
3.1107035  -1.4076753  1369330000   0.78127521   0.06460203
3.1107035  -1.4076753  1369344400  -0.37641075   0.57041103
3.1107035  -1.4076753  1369358800  -0.20304289  -0.57683009
3.1107035  -1.4076753  1369373200   0.62100536   0.22569624
3.1107035  -1.4076753  1369387600  -0.59161729   0.49755582
3.1107035  -1.4076753  1369402000  -0.23847139  -0.79382718
3.1107035  -1.4076753  1369416400   0.77732170   0.09017059
3.1107035  -1.4076753  1369430800  -0.39521310   0.55549109
3.1107035  -1.4076753  1369445200  -0.18121353  -0.58373338
3.1107035  -1.4076753  1369459600   0.61412698   0.24839807
3.1107035  -1.4076753  1369474000  -0.60899919   0.47874007
3.1107035  -1.4076753  1369488400  -0.21289214  -0.80111271
3.1107035  -1.4076753  1369502800   0.77251697   0.11556704
3.1107035  -1.4076753  1369517200  -0.41346082   0.53994530
3.1107035  -1.4076753  1369531600  -0.15915328  -0.58985281
3.1107035  -1.4076753  1369546000   0.60644901   0.27087054
3.1107035  -1.4076753  1369560400  -0.62575626   0.45932797
3.1107035  -1.4076753  1369574800  -0.18708391  -0.80754435
3.1107035  -1.4076753  1369589200   0.76685852   0.14076169
3.1107035  -1.4076753  1369603600  -0.43113124   0.52379006
3.1107035  -1.4076753  1369618000  -0.13689083  -0.59518075
3.1107035  -1.4076753  1369632400   0.59797895   0.29308698
3.1107035  -1.4076753  1369646800  -0.64186794   0.43934187
3.1107035  -1.4076753  1369661200  -0.16107509  -0.81311792
3.1107035  -1.4076753  1369675600   0.76036406   0.16572678
3.1107035  -1.4076753  1369690000  -0.44820142   0.50704503
3.1107035  -1.4076753  1369704400  -0.11445147  -0.59970367
3.1107035  -1.4076753  1369718800   0.58872569   0.31501889
3.1107035  -1.4076753  1369733200  -0.65731490   0.41880280
3.1107035  -1.4076753  1369747600  -0.13489565  -0.81782687
3.1107035  -1.4076753  1369762000   0.75304234   0.19043536
3.1107035  -1.4076753  1369776400  -0.46465680   0.48973575
3.1107035  -1.4076753  1369790800  -0.09186576  -0.60342002
3.1107035  -1.4076753  1369805200   0.57869035   0.33663601
3.1107035  -1.4076753  1369819600  -0.67207491   0.39773190
3.1107035  -1.4076753  1369834000  -0.10857368  -0.82166612
3.1107035  -1.4076753  1369848400   0.74490321   0.21485862
3.1107035  -1.4076753  1369862800  -0.48047793   0.47188458
3.1107035  -1.4076753  1369877200  -0.06916129  -0.60632813
6.0535104  -0.1888582  1368970000  -0.12092420   0.52088737
6.0535104  -0.1888582  1368984400   0.13244513   0.44650862
6.0535104  -0.1888582  1368998800  -0.53301680  -0.19717659
6.0535104  -0.1888582  1369013200  -0.13906628  -0.79451573
6.0535104  -0.1888582  1369027600   0.33148646  -0.31949437
6.0535104  -0.1888582  1369042000  -0.31100166   0.35180950
6.0535104  -0.1888582  1369056400  -0.11009033   0.52169734
6.0535104  -0.1888582  1369070800   0.12530856   0.44142115
6.0535104  -0.1888582  1369085200  -0.53911608  -0.21145618
6.0535104  -0.1888582  1369099600  -0.12397093  -0.79568636
6.0535104  -0.1888582  1369114000   0.32660198  -0.30600262
6.0535104  -0.1888582  1369128400  -0.31872207   0.35807294
6.0535104  -0.1888582  1369142800  -0.09924173   0.52247441
6.0535104  -0.1888582  1369157200   0.11780603   0.43614373
6.0535104  -0.1888582  1369171600  -0.54480010  -0.22573632
6.0535104  -0.1888582  1369186000  -0.10886221  -0.79650152
6.0535104  -0.1888582  1369200400   0.32129782  -0.29247996
6.0535104  -0.1888582  1369214800  -0.32609230   0.36416924
6.0535104  -0.1888582  1369229200  -0.08839357   0.52321887
6.0535104  -0.1888582  1369243600   0.10994786   0.43067718
6.0535104  -0.1888582  1369258000  -0.55006135  -0.24000970
6.0535104  -0.1888582  1369272400  -0.09375652  -0.79695523
6.0535104  -0.1888582  1369286800   0.31558037  -0.27893305
6.0535104  -0.1888582  1369301200  -0.33310437   0.37010002
6.0535104  -0.1888582  1369315600  -0.07756012   0.52393049
6.0535104  -0.1888582  1369330000   0.10174267   0.42501959
6.0535104  -0.1888582  1369344400  -0.55489552  -0.25426829
6.0535104  -0.1888582  1369358800  -0.07866966  -0.79705173
6.0535104  -0.1888582  1369373200   0.30945396  -0.26536894
6.0535104  -0.1888582  1369387600  -0.33974898   0.37586606
6.0535104  -0.1888582  1369402000  -0.06675637   0.52460897
6.0535104  -0.1888582  1369416400   0.09319869   0.41916901
6.0535104  -0.1888582  1369430800  -0.55929655  -0.26850507
6.0535104  -0.1888582  1369445200  -0.06361818  -0.79679275
6.0535104  -0.1888582  1369459600   0.30293113  -0.25179598
6.0535104  -0.1888582  1369474000  -0.34601825   0.38146874
6.0535104  -0.1888582  1369488400  -0.05599660   0.52525133
6.0535104  -0.1888582  1369502800   0.08432522   0.41312370
6.0535104  -0.1888582  1369517200  -0.56325787  -0.28271124
6.0535104  -0.1888582  1369531600  -0.04861720  -0.79617858
6.0535104  -0.1888582  1369546000   0.29602069  -0.23822196
6.0535104  -0.1888582  1369560400  -0.35190862   0.38691229
6.0535104  -0.1888582  1369574800  -0.04529604   0.52585852
6.0535104  -0.1888582  1369589200   0.07512876   0.40687871
6.0535104  -0.1888582  1369603600  -0.56677169  -0.29687881
