%% LAL: 7.6.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALFrame: 3.0.5 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALSimulation: 6.0.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALInference: 4.1.7 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALPulsar: 7.0.1 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% argv[0]: '/home/damoncht/.conda/envs/ml/bin/lalpulsar_ComputeAntennaPattern'
%% argv[1]: '@H1config.txt'
%% columns:
%% Alpha   Delta        A_H1         B_H1         C_H1         D_H1
4.0497506  0.1802970   0.08987000   0.22316992  -0.00058301   0.02005594
0.7962301  -0.4943129   0.14673558   0.22928634   0.00142091   0.03364245
3.1366775  0.5823221   0.16539328   0.24125412  -0.00270945   0.03989447
1.5043695  -0.6669093   0.18054281   0.23320960  -0.00176442   0.04210120
2.0670892  0.5882423   0.17184815   0.24163392  -0.00143973   0.04152227
5.6274347  0.8404878   0.21400675   0.24653648   0.00315765   0.05275050
1.0642938  -1.4194942   0.26251552   0.26347724  -0.00259981   0.06916010
3.8515129  1.4682274   0.26697195   0.26159474   0.00094740   0.06983756
5.6892898  -0.2917380   0.10604591   0.23335010   0.00187715   0.02474230
2.2676659  0.3795973   0.12407551   0.23470333  -0.00167902   0.02911812
0.3371684  0.2416062   0.09882356   0.23075067   0.00036346   0.02280347
2.2625582  0.2149537   0.09451135   0.23052657  -0.00258121   0.02178071
6.0972910  0.7101793   0.19028747   0.24602252  -0.00020777   0.04681496
3.2185803  -0.5787258   0.16472310   0.24110737   0.00135433   0.03971412
3.3030602  -0.8452544   0.22043738   0.25061977   0.00276066   0.05523834
4.0897672  0.9666969   0.23536670   0.24624413   0.00074566   0.05795711
0.1983004  -0.4474507   0.13617353   0.23501709   0.00348770   0.03199094
0.4093758  0.0496207   0.08108196   0.22767442   0.00143144   0.01845824
3.8309479  0.0908638   0.08299966   0.22483993  -0.00139932   0.01865968
1.7919757  -1.2193035   0.25550386   0.25661704   0.00149041   0.06556442
2.6596208  0.3305674   0.11271892   0.23457757  -0.00170810   0.02643841
2.9322123  -1.0886460   0.24645868   0.25987425   0.00049980   0.06404802
5.5430796  1.1249284   0.25047070   0.25509715   0.00267702   0.06388719
0.8692173  0.3175452   0.11274217   0.23104651   0.00046422   0.02604847
4.1772851  0.1736252   0.08844804   0.22231638   0.00009800   0.01966344
3.5655953  -1.2598724   0.26506281   0.26127326   0.00200923   0.06924979
3.0143069  -0.5675930   0.15991086   0.24092864   0.00011847   0.03852709
0.4272495  0.8498201   0.22506256   0.24980156  -0.00184778   0.05621757
4.9656896  0.1220741   0.08157744   0.22340995   0.00353393   0.01821272
2.2934080  -1.2007612   0.25645348   0.25611812  -0.00196924   0.06567851
6.1748575  -0.0545596   0.07904617   0.23021658   0.00250147   0.01819148
5.1265002  0.9477689   0.23125684   0.24563934   0.00121686   0.05680430
1.1046913  0.2513624   0.10031454   0.22878723  -0.00000152   0.02295068
2.5517313  0.1823729   0.08957997   0.23119445  -0.00247012   0.02070429
5.6710813  1.1056409   0.24815500   0.25625932   0.00275393   0.06358445
2.4804710  -0.0919878   0.07967014   0.22883493  -0.00360152   0.01821834
0.7337587  -0.8371156   0.21774034   0.24161926   0.00126805   0.05260865
2.0679188  -0.2229823   0.09211062   0.22583474  -0.00416049   0.02078447
4.9544918  -0.8672851   0.22807088   0.25413185   0.00214891   0.05795546
2.1625282  1.2017267   0.26385698   0.26063707  -0.00033690   0.06877080
5.4670609  -0.3131095   0.11067992   0.23307550   0.00194980   0.02579298
1.8619926  -0.4261352   0.12779148   0.22698021  -0.00358515   0.02899328
5.5961014  0.4667820   0.13598990   0.23406923   0.00390332   0.03181582
3.9510562  0.0712628   0.08167800   0.22392124  -0.00090164   0.01828863
2.8717979  0.2499974   0.09827272   0.23291728  -0.00238190   0.02288374
6.2831251  -0.1366170   0.08470827   0.23044829   0.00267240   0.01951374
1.3234184  -0.5648808   0.15908062   0.22918205  -0.00154641   0.03645603
5.0492029  0.7217831   0.19208473   0.23647730   0.00243862   0.04541773
1.2627029  -0.0282100   0.07825372   0.22219132  -0.00113409   0.01738601
4.2086661  -0.5547074   0.16373987   0.24079418  -0.00092756   0.03942675
5.4087749  0.9563632   0.23260342   0.24787217   0.00267820   0.05764874
3.7498985  1.2367511   0.25999156   0.25652471  -0.00089828   0.06669345
1.7244851  0.5321970   0.15785387   0.24038260  -0.00181986   0.03794201
3.6448921  1.2235528   0.25919151   0.25694257  -0.00192691   0.06659362
3.1720723  1.2179741   0.25599501   0.26298654  -0.00192883   0.06731952
0.0052775  -0.4506812   0.13637219   0.23688717   0.00293737   0.03229620
2.4948564  -0.7736340   0.20178258   0.24426281  -0.00325018   0.04927742
5.3595348  -0.7592090   0.20911346   0.24764213   0.00023064   0.05178525
3.0410521  -0.8964420   0.22478487   0.25327548   0.00149235   0.05693027
5.3343607  -0.8491341   0.22592250   0.25085089   0.00020963   0.05667281
2.1483592  -0.7445566   0.19681604   0.23906505  -0.00320738   0.04704155
4.6529637  -1.1480203   0.25662118   0.26602638   0.00116687   0.06826664
2.5473045  -0.7489366   0.19686519   0.24406132  -0.00307142   0.04803774
3.3723907  -0.4052887   0.12794553   0.23512352   0.00061479   0.03008262
2.8170883  1.4406548   0.26281613   0.26773071   0.00188909   0.07036038
3.6712779  -1.0916772   0.25649408   0.25738472   0.00093035   0.06601679
6.0305168  0.2996104   0.10384311   0.23314084   0.00189506   0.02420648
2.5907557  0.6874080   0.19124506   0.24585891   0.00067806   0.04701884
1.4202690  0.4585971   0.14045359   0.23737918  -0.00071244   0.03334025
2.4615151  -0.3850722   0.11899819   0.23221475  -0.00393996   0.02761761
3.3669346  -0.3245550   0.11187129   0.23303336   0.00008991   0.02606973
4.0157932  0.4587516   0.13857430   0.22767898  -0.00090219   0.03154964
5.9905946  -0.7287908   0.19741334   0.24794050   0.00014052   0.04894674
2.4695890  -0.3563933   0.11344178   0.23170404  -0.00392206   0.02626954
0.5439715  -1.3615981   0.26474589   0.25991791   0.00117880   0.06881081
4.6728368  0.8230066   0.21068133   0.24009040   0.00114330   0.05058126
0.0774920  0.3144727   0.10871685   0.23329328   0.00028704   0.02536283
6.0234363  0.8075982   0.20855950   0.24944846   0.00024736   0.05202479
5.4882143  0.6558899   0.17795147   0.23833410   0.00380976   0.04239739
1.1289339  1.1841141   0.25967613   0.26546377   0.00265308   0.06892757
1.4812883  0.6863125   0.19221070   0.24816142  -0.00068481   0.04769881
5.6692835  -1.0233846   0.24697903   0.25716317  -0.00239097   0.06350819
4.6813136  -0.3856880   0.12446180   0.23424727   0.00141328   0.02915284
4.5188558  0.2673327   0.09906429   0.22205752   0.00191391   0.02199431
4.5967136  -0.1159225   0.08267536   0.22492893   0.00171885   0.01859313
5.7433391  -0.0526141   0.07872291   0.22983506   0.00296050   0.01808452
1.9810944  0.5833612   0.17060125   0.24167293  -0.00172124   0.04122674
3.7512484  1.0618154   0.24761653   0.25094905  -0.00151926   0.06213683
0.3312594  -0.5878681   0.16756099   0.23761943   0.00365768   0.03980237
4.7895111  -0.1701746   0.08804207   0.22682665   0.00232296   0.01996489
0.9612997  -0.2397287   0.09720737   0.22317071   0.00032606   0.02169373
2.2613825  -0.6194270   0.17014076   0.23614292  -0.00390782   0.04016226
2.0532620  -0.0193515   0.07773980   0.22573987  -0.00367593   0.01753546
2.7468341  -1.1422056   0.25024348   0.26018870  -0.00152165   0.06510821
6.1762758  0.3599637   0.11562903   0.23466568   0.00080800   0.02713351
5.0062916  -0.6586086   0.18745734   0.24522629   0.00188710   0.04596591
0.0226458  -0.7990462   0.20965160   0.24904090   0.00244302   0.05220586
4.8539762  -0.3060536   0.10888518   0.23128822   0.00216451   0.02517917
0.4193477  0.9826842   0.24437031   0.25428975  -0.00203600   0.06213672
2.0855815  0.0629083   0.07963871   0.22686583  -0.00339201   0.01805580
3.4165175  0.0273295   0.07991096   0.22828196  -0.00203613   0.01823808
3.1394955  0.5590370   0.16023377   0.24042434  -0.00276625   0.03851644
3.6805039  0.3101477   0.10979404   0.22806877  -0.00264016   0.02503362
6.1820771  0.9104403   0.22685951   0.25379863  -0.00151350   0.05757434
1.1722143  -0.0096797   0.07851844   0.22258042  -0.00068454   0.01747620
5.5735709  0.3333123   0.10921507   0.23090409   0.00403627   0.02520191
4.1440148  -0.0998175   0.08311856   0.22493060  -0.00010264   0.01869590
5.4795798  -0.9199676   0.23624432   0.25315595  -0.00107337   0.05980550
1.0187648  0.3346252   0.11545108   0.23164475   0.00037248   0.02674350
5.3618513  -0.4139088   0.13155031   0.23561771   0.00160809   0.03099300
0.2686938  -0.5300300   0.15450729   0.23660921   0.00363390   0.03654464
0.8626231  -0.0581108   0.08094732   0.22360076   0.00066883   0.01809943
2.1475391  0.9550469   0.24211797   0.25449318  -0.00048048   0.06161714
4.1640633  -0.6846434   0.19338165   0.24631922  -0.00142906   0.04763158
4.2570623  0.7393145   0.19731760   0.23628387   0.00085310   0.04662224
3.3811223  0.0497528   0.08032945   0.22853650  -0.00219758   0.01835338
1.7955241  0.5494883   0.16213068   0.24090987  -0.00191759   0.03905521
3.5902784  -0.6869188   0.19346827   0.24389941   0.00140585   0.04718482
1.5115179  0.1243676   0.08333272   0.22524925  -0.00193383   0.01876689
0.0485690  0.3691121   0.11874825   0.23470287   0.00003344   0.02787055
4.2176024  0.7319539   0.19618116   0.23602495   0.00067831   0.04630319
3.4424803  0.0404943   0.08031669   0.22809532  -0.00207420   0.01831556
1.3994769  0.5397472   0.15911870   0.24114309  -0.00042657   0.03837019
4.9600878  -0.3005739   0.10811850   0.23126833   0.00238423   0.02499870
2.4546398  1.1180786   0.25645405   0.25932714   0.00237874   0.06649984
3.7017567  -0.7055418   0.19835584   0.24458976   0.00069871   0.04851532
0.2279560  -0.0152865   0.07952339   0.22860402   0.00202703   0.01817526
2.9911476  0.8979154   0.22602978   0.25406855  -0.00062747   0.05742667
3.5380491  -0.9672498   0.24216884   0.25385255   0.00220874   0.06147030
5.1704663  0.5422471   0.15314640   0.23138916   0.00372269   0.03542256
3.3638054  0.5066491   0.14916745   0.23646210  -0.00357488   0.03525967
2.4484580  -0.4443336   0.13119055   0.23343933  -0.00394427   0.03060948
4.7680027  0.3713897   0.11679094   0.22434321   0.00290220   0.02619283
4.6509026  1.0469561   0.24092487   0.25070286   0.00015339   0.06040053
3.7489782  0.6762144   0.18720733   0.23692197  -0.00256887   0.04434693
2.2392856  0.7477767   0.20672373   0.24721655  -0.00012898   0.05110551
1.4029043  -0.0274064   0.07774775   0.22220224  -0.00178942   0.01727252
3.3321420  0.3908747   0.12432952   0.23360980  -0.00340043   0.02903303
6.1080507  0.0548926   0.07843971   0.23023970   0.00234693   0.01805443
3.8655685  -0.5445371   0.16240853   0.23893479  -0.00029030   0.03880496
5.8798149  -0.5683660   0.16363244   0.24196167   0.00047339   0.03959255
1.1754647  0.3182178   0.11164084   0.23116498  -0.00006131   0.02580745
5.3527784  0.9558801   0.23262872   0.24729399   0.00242480   0.05752181
0.5858925  1.1777852   0.26264879   0.25954920  -0.00020771   0.06817024
1.7582506  -0.1720948   0.08598124   0.22294296  -0.00340610   0.01915731
5.6295905  0.5750352   0.15985432   0.23750725   0.00363508   0.03795335
2.0273554  0.5920620   0.17269988   0.24187206  -0.00157086   0.04176881
5.7363140  -0.7133443   0.19666107   0.24681671  -0.00084023   0.04853853
4.8532128  0.4624327   0.13552859   0.22687881   0.00300884   0.03073951
3.4160414  -0.2255389   0.09607069   0.23073117  -0.00050422   0.02216625
2.3418120  -0.3151421   0.10609699   0.22969577  -0.00422401   0.02435219
4.1939322  -0.4204244   0.13313957   0.23499018  -0.00053066   0.03128621
3.8767889  -0.5242040   0.15767266   0.23819868  -0.00032667   0.03755731
1.5309699  -0.3340378   0.10989475   0.22328123  -0.00257499   0.02453081
0.7535401  -0.0023714   0.08035224   0.22477062   0.00095637   0.01805991
1.2712335  1.1869515   0.25875011   0.26681435   0.00148753   0.06903603
0.2198069  -0.8106184   0.21228378   0.24702677   0.00346088   0.05242780
4.2435092  0.5310771   0.15300576   0.22843435   0.00057479   0.03495144
4.6037944  -0.7873982   0.21258366   0.25293142   0.00049831   0.05376884
0.3393057  0.5225371   0.15509456   0.23837247  -0.00122391   0.03696878
2.0672856  0.0564591   0.07931464   0.22665386  -0.00341261   0.01796532
4.4016978  0.2010993   0.09036493   0.22160085   0.00130077   0.02002325
0.1917001  0.2300925   0.09610038   0.23117246   0.00057912   0.02221542
1.1290041  -1.1518431   0.25108010   0.25480503  -0.00172498   0.06397350
2.9138733  -0.4734048   0.13823830   0.23766428  -0.00105466   0.03285319
5.1855278  0.0224734   0.07775192   0.22564204   0.00367920   0.01753057
2.2266906  -0.3914675   0.12056622   0.22983073  -0.00431228   0.02769123
0.4151004  -1.1542803   0.25466618   0.25597045   0.00271104   0.06517967
2.3685471  0.9391169   0.23866592   0.25383630   0.00134470   0.06058027
3.1906868  0.4922121   0.14549731   0.23780701  -0.00308731   0.03459075
5.0173703  0.5266455   0.14964131   0.22968610   0.00332094   0.03435950
2.2023315  0.9534059   0.24174979   0.25425297   0.00001303   0.06146560
3.7345105  -0.5130946   0.15480478   0.23763482   0.00028377   0.03678693
5.1071619  -1.1866124   0.26248559   0.26188722   0.00225919   0.06873652
1.2499861  -0.0111956   0.07816455   0.22241737  -0.00104922   0.01738405
3.2634887  0.5906779   0.16746995   0.24032642  -0.00332026   0.04023643
5.7645760  0.8941479   0.22245651   0.25028941   0.00245138   0.05567250
5.3978338  0.3502272   0.11253293   0.22938265   0.00431868   0.02579445
0.0942929  -0.2163769   0.09399011   0.23090993   0.00292866   0.02169467
1.0681291  1.2659500   0.26335061   0.26617160   0.00303070   0.07008727
4.1735497  -0.0844623   0.08197381   0.22452763   0.00000837   0.01840538
1.2366394  -0.8763243   0.22042325   0.24250785  -0.00121954   0.05345288
0.0080435  0.9738930   0.23690856   0.25593019  -0.00249083   0.06062585
0.9355757  0.1893982   0.09222358   0.22720259   0.00032648   0.02095333
3.6243143  1.1792566   0.25659311   0.25589871  -0.00220996   0.06565696
5.8700841  0.3150403   0.10598882   0.23285052   0.00276055   0.02467193
1.6684960  -0.4798643   0.13933656   0.22713900  -0.00281913   0.03164082
2.8809118  0.6726554   0.18563260   0.24578649  -0.00065209   0.04562556
2.1761833  0.2268398   0.09630378   0.23038405  -0.00262024   0.02217999
0.0644428  0.5107683   0.14922346   0.23884073  -0.00091061   0.03563981
4.3508893  0.4397393   0.13235787   0.22546048   0.00110381   0.02984025
1.5992534  0.0502740   0.07853876   0.22389053  -0.00245486   0.01757806
5.2024711  0.3178251   0.10676789   0.22681201   0.00419989   0.02419860
2.1687634  -1.1091193   0.24972527   0.25231391  -0.00140658   0.06300718
1.2557264  -0.9626700   0.23229338   0.24664627  -0.00121823   0.05729281
0.2498560  0.0477320   0.08030100   0.22868632   0.00164188   0.01836104
5.1241904  -0.1560830   0.08700258   0.22787555   0.00299645   0.01981678
1.8315416  0.4624286   0.14205278   0.23723182  -0.00204342   0.03369527
0.3874967  -0.4896180   0.14593996   0.23391478   0.00349304   0.03412531
1.8200498  -0.1942145   0.08843993   0.22346447  -0.00361396   0.01975012
5.1459715  -0.8564103   0.22719310   0.25205123   0.00153156   0.05726196
2.2631477  -0.5575843   0.15636429   0.23431398  -0.00406760   0.03662179
2.8372443  1.2041002   0.25642532   0.26394773   0.00168636   0.06768004
2.3004117  -0.8562619   0.21724939   0.24467938  -0.00316235   0.05314645
0.9580363  -0.9550881   0.23381872   0.24575420  -0.00075207   0.05746137
2.5148982  -0.7951111   0.20578977   0.24529368  -0.00313794   0.05046908
3.2285993  0.1393117   0.08526550   0.23001152  -0.00269105   0.01960481
2.7140547  -0.3704145   0.11615304   0.23396800  -0.00274196   0.02716858
2.2802936  -0.1053641   0.08061250   0.22732566  -0.00394242   0.01830975
1.9325344  0.9119929   0.23567227   0.25463179  -0.00195760   0.06000582
3.1511473  -0.1390707   0.08436055   0.23049967  -0.00154200   0.01944270
1.3973242  0.9855334   0.24257918   0.26126996   0.00010548   0.06337864
2.0565211  -0.0249898   0.07778095   0.22572336  -0.00369663   0.01754331
1.6536487  0.1288141   0.08374782   0.22577287  -0.00245009   0.01890198
4.1088301  -0.6144255   0.17800190   0.24286620  -0.00116120   0.04322930
2.0367963  -0.0561642   0.07836401   0.22536282  -0.00377660   0.01764607
6.1568236  -0.3557076   0.11672231   0.23498695   0.00254299   0.02742175
1.7790206  1.0874173   0.25443470   0.26187405  -0.00265344   0.06662281
4.9342226  0.6489357   0.17662863   0.23323023   0.00248957   0.04118894
2.8838539  -0.8456218   0.21520545   0.25091773  -0.00015768   0.05399884
4.4731705  1.4090142   0.26013407   0.26505721   0.00073283   0.06894987
4.7780901  0.2639930   0.09791357   0.22277252   0.00301719   0.02180335

