%% LAL: 7.6.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALFrame: 3.0.5 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALSimulation: 6.0.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALInference: 4.1.7 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALPulsar: 7.0.1 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% argv[0]: '/home/damoncht/.conda/envs/ml/bin/lalpulsar_ComputeAntennaPattern'
%% argv[1]: '@L1config.txt'
%% columns:
%% Alpha   Delta        A_L1         B_L1         C_L1         D_L1
6.0972910  0.7101793   0.19494207   0.18417530  -0.00046206   0.03590330
3.2185803  -0.5787258   0.20951548   0.18656622   0.00256884   0.03908191
3.3030602  -0.8452544   0.18996063   0.18259588   0.00324764   0.03467548
4.0897672  0.9666969   0.18717733   0.17425518   0.00096395   0.03261569
0.1983004  -0.4474507   0.23089492   0.18793049   0.00214350   0.04338760
0.4093758  0.0496207   0.25207680   0.18982057  -0.00185835   0.04784591
3.8309479  0.0908638   0.25371093   0.18753585   0.00266847   0.04757277
1.7919757  -1.2193035   0.17333119   0.17362599   0.00018012   0.03009477
2.6596208  0.3305674   0.23674980   0.18999726  -0.00345887   0.04496985
2.9322123  -1.0886460   0.17568994   0.17872992  -0.00001095   0.03140105
5.5430796  1.1249284   0.17550474   0.17383674   0.00160185   0.03050661
0.8692173  0.3175452   0.24076220   0.18740819  -0.00365677   0.04510744
4.1772851  0.1736252   0.24962586   0.18435293   0.00477234   0.04599648
3.5655953  -1.2598724   0.17849949   0.17610313   0.00232542   0.03142891
3.0143069  -0.5675930   0.20783907   0.18650191   0.00073391   0.03876184
0.4272495  0.8498201   0.19394422   0.18177816  -0.00347425   0.03524275
4.9656896  0.1220741   0.24345331   0.18462577   0.00779398   0.04488701
2.2934080  -1.2007612   0.17494379   0.17270568  -0.00087072   0.03021303
6.1748575  -0.0545596   0.24852255   0.19149961   0.00195246   0.04758816
5.1265002  0.9477689   0.18048042   0.17430396   0.00228725   0.03145322
1.1046913  0.2513624   0.24465784   0.18712665  -0.00412666   0.04576497
2.5517313  0.1823729   0.24389420   0.19039273  -0.00448868   0.04641554
5.6710813  1.1056409   0.17551154   0.17502813   0.00182157   0.03071614
2.4804710  -0.0919878   0.24272615   0.18928455  -0.00550342   0.04591402
0.7337587  -0.8371156   0.19693273   0.17708717   0.00059459   0.03487391
2.0679188  -0.2229823   0.23645119   0.18486303  -0.00755483   0.04365401
4.9544918  -0.8672851   0.19371809   0.18481970   0.00159794   0.03580037
2.1625282  1.2017267   0.18097126   0.17745392  -0.00122745   0.03211255
5.4670609  -0.3131095   0.23721181   0.18910320   0.00455653   0.04483675
1.8619926  -0.4261352   0.22166413   0.18062474  -0.00733618   0.03998421
5.5961014  0.4667820   0.21475273   0.18438619   0.00489104   0.03957352
3.9510562  0.0712628   0.25391027   0.18682815   0.00350678   0.04742529
2.8717979  0.2499974   0.24227978   0.19090891  -0.00304175   0.04624412
6.2831251  -0.1366170   0.24839742   0.19120651   0.00167913   0.04749239
1.3234184  -0.5648808   0.21555978   0.17795664  -0.00532856   0.03833190
5.0492029  0.7217831   0.19481650   0.17666706   0.00482779   0.03439435
1.2627029  -0.0282100   0.25122610   0.18499242  -0.00598717   0.04643908
4.2086661  -0.5547074   0.22087727   0.18631668   0.00187291   0.04114961
5.4087749  0.9563632   0.17975919   0.17496726   0.00239293   0.03144625
3.7498985  1.2367511   0.17773196   0.17359136  -0.00150535   0.03085047
1.7244851  0.5321970   0.22024447   0.18769448  -0.00304637   0.04132939
3.6448921  1.2235528   0.17758583   0.17459273  -0.00201637   0.03100113
3.1720723  1.2179741   0.17576706   0.17857221  -0.00066960   0.03138666
0.0052775  -0.4506812   0.22941853   0.18888506   0.00243618   0.04332780
2.4948564  -0.7736340   0.18882979   0.17949982  -0.00311939   0.03388518
5.3595348  -0.7592090   0.20200159   0.18435474   0.00188826   0.03723638
3.0410521  -0.8964420   0.18354452   0.18174875   0.00129579   0.03335731
5.3343607  -0.8491341   0.19573566   0.18304163   0.00159218   0.03582524
2.1483592  -0.7445566   0.19181389   0.17733809  -0.00431691   0.03399727
4.6529637  -1.1480203   0.18020901   0.18207771  -0.00043598   0.03281185
2.5473045  -0.7489366   0.19047940   0.18040678  -0.00295060   0.03435507
3.3723907  -0.4052887   0.22781047   0.18846698   0.00291598   0.04292625
2.8170883  1.4406548   0.17459200   0.17604791   0.00187646   0.03073304
3.6712779  -1.0916772   0.18387216   0.17782222   0.00225312   0.03269148
6.0305168  0.2996104   0.23120652   0.18946849   0.00160131   0.04380379
2.5907557  0.6874080   0.20736578   0.18554291  -0.00133029   0.03847348
1.4202690  0.4585971   0.22758177   0.18756746  -0.00285891   0.04267876
2.4615151  -0.3850722   0.22227935   0.18572779  -0.00516478   0.04125678
3.3669346  -0.3245550   0.23467626   0.18926774   0.00250498   0.04441037
4.0157932  0.4587516   0.23079842   0.18168701   0.00227674   0.04192789
5.9905946  -0.7287908   0.20339131   0.18548718   0.00112605   0.03772521
2.4695890  -0.3563933   0.22483109   0.18621767  -0.00520161   0.04184046
0.5439715  -1.3615981   0.17593464   0.17340975   0.00165868   0.03050603
4.6728368  0.8230066   0.19038773   0.17522904   0.00396044   0.03334577
0.0774920  0.3144727   0.23351622   0.18964551  -0.00146016   0.04428317
6.0234363  0.8075982   0.18739533   0.18227212   0.00016229   0.03415692
5.4882143  0.6558899   0.19798547   0.18021280   0.00447826   0.03565946
1.1289339  1.1841141   0.18130776   0.17921199   0.00204196   0.03248836
1.4812883  0.6863125   0.20764461   0.18691465  -0.00107254   0.03881067
5.6692835  -1.0233846   0.18583067   0.17974499  -0.00050827   0.03340187
4.6813136  -0.3856880   0.23292157   0.18768252   0.00383042   0.04370064
4.5188558  0.2673327   0.24041209   0.18184403   0.00679264   0.04367136
4.5967136  -0.1159225   0.24818696   0.18618791   0.00593051   0.04617424
5.7433391  -0.0526141   0.24609561   0.19061498   0.00459516   0.04688840
1.9810944  0.5833612   0.21588597   0.18705660  -0.00311670   0.04037318
3.7512484  1.0618154   0.18315332   0.17520581  -0.00167751   0.03208671
0.3312594  -0.5878681   0.21846412   0.18499736   0.00222817   0.04041032
4.7895111  -0.1701746   0.24514236   0.18687242   0.00598089   0.04577457
0.9612997  -0.2397287   0.24692194   0.18404104  -0.00404108   0.04542744
2.2613825  -0.6194270   0.20136870   0.18014497  -0.00506944   0.03624986
2.0532620  -0.0193515   0.24527837   0.18703850  -0.00720317   0.04582461
2.7468341  -1.1422056   0.17453700   0.17667523  -0.00132001   0.03083462
6.1762758  0.3599637   0.22738545   0.18917820  -0.00009995   0.04301636
5.0062916  -0.6586086   0.20940852   0.18673688   0.00254419   0.03909782
0.0226458  -0.7990462   0.19760589   0.18413237   0.00192293   0.03638194
4.8539762  -0.3060536   0.23789571   0.18769687   0.00494313   0.04462785
0.4193477  0.9826842   0.18671043   0.17975152  -0.00313448   0.03355166
2.0855815  0.0629083   0.24575672   0.18784910  -0.00674190   0.04611973
3.4165175  0.0273295   0.25195178   0.19044302   0.00055584   0.04798215
3.1394955  0.5590370   0.21941112   0.18761143  -0.00239149   0.04115831
3.6805039  0.3101477   0.24361545   0.18673757   0.00029574   0.04549207
6.1820771  0.9104403   0.18282591   0.18154757  -0.00127342   0.03318998
1.1722143  -0.0096797   0.25218958   0.18543498  -0.00551698   0.04673433
5.5735709  0.3333123   0.22685546   0.18624260   0.00554540   0.04221940
4.1440148  -0.0998175   0.25195363   0.18684895   0.00453390   0.04705672
5.4795798  -0.9199676   0.19151548   0.18145376   0.00075949   0.03475063
1.0187648  0.3346252   0.23935747   0.18720852  -0.00354899   0.04479716
5.3618513  -0.4139088   0.23009463   0.18826731   0.00408225   0.04330263
0.2686938  -0.5300300   0.22368234   0.18635716   0.00222464   0.04167986
0.8626231  -0.0581108   0.25391489   0.18657495  -0.00386599   0.04735921
2.1475391  0.9550469   0.18960267   0.18154313  -0.00146015   0.03441893
4.1640633  -0.6846434   0.20986108   0.18499067   0.00096479   0.03882141
4.2570623  0.7393145   0.20223635   0.17630211   0.00301574   0.03564560
3.3811223  0.0497528   0.25165477   0.19057447   0.00018861   0.04795894
1.7955241  0.5494883   0.21868764   0.18756932  -0.00309258   0.04100953
3.5902784  -0.6869188   0.20605686   0.18424256   0.00373214   0.03795052
1.5115179  0.1243676   0.24752113   0.18630049  -0.00602395   0.04607702
0.0485690  0.3691121   0.22846398   0.18914261  -0.00152486   0.04320995
4.2176024  0.7319539   0.20333351   0.17651851   0.00275228   0.03588455
3.4424803  0.0404943   0.25220469   0.19029099   0.00061905   0.04799190
1.3994769  0.5397472   0.22068076   0.18739906  -0.00206044   0.04135112
4.9600878  -0.3005739   0.23795302   0.18785967   0.00514851   0.04467527
2.4546398  1.1180786   0.18281995   0.17804602   0.00049924   0.03255011
3.7017567  -0.7055418   0.20604993   0.18375716   0.00333330   0.03785204
0.2279560  -0.0152865   0.25145081   0.19067189  -0.00035592   0.04794447
2.9911476  0.8979154   0.19017000   0.18303528  -0.00067825   0.03480736
3.5380491  -0.9672498   0.18708418   0.18006001   0.00324664   0.03367584
5.1704663  0.5422471   0.20955266   0.17979319   0.00632485   0.03763614
3.3638054  0.5066491   0.22561911   0.18702886  -0.00226220   0.04219217
2.4484580  -0.4443336   0.21685047   0.18469575  -0.00503011   0.04002606
4.7680027  0.3713897   0.22911218   0.18053836   0.00743752   0.04130822
4.6509026  1.0469561   0.17807002   0.17412722   0.00209389   0.03100245
3.7489782  0.6762144   0.21095479   0.18079257  -0.00111770   0.03813781
2.2392856  0.7477767   0.20287740   0.18447767  -0.00188390   0.03742280
1.4029043  -0.0274064   0.24980889   0.18479379  -0.00656626   0.04612002
3.3321420  0.3908747   0.23567712   0.18861574  -0.00196999   0.04444853
6.1080507  0.0548926   0.24631739   0.19132614   0.00197643   0.04712305
3.8655685  -0.5445371   0.22125724   0.18581915   0.00313147   0.04110403
5.8798149  -0.5683660   0.21763380   0.18761329   0.00202284   0.04082690
1.1754647  0.3182178   0.23991375   0.18719794  -0.00374616   0.04489733
5.3527784  0.9558801   0.17985599   0.17471074   0.00235012   0.03141725
0.5858925  1.1777852   0.18188508   0.17651543  -0.00160779   0.03210294
1.7582506  -0.1720948   0.24167351   0.18369089  -0.00786256   0.04433140
5.6295905  0.5750352   0.20470630   0.18286055   0.00414973   0.03741549
2.0273554  0.5920620   0.21520701   0.18688732  -0.00306568   0.04021006
5.7363140  -0.7133443   0.20521122   0.18514158   0.00114478   0.03799182
4.8532128  0.4624327   0.21993610   0.17950776   0.00711913   0.03942956
3.4160414  -0.2255389   0.24266969   0.18985952   0.00222697   0.04606819
2.3418120  -0.3151421   0.22852117   0.18576039  -0.00618617   0.04241191
4.1939322  -0.4204244   0.23249508   0.18699409   0.00295113   0.04346650
3.8767889  -0.5242040   0.22312064   0.18603887   0.00316462   0.04149910
1.5309699  -0.3340378   0.23342872   0.18090005  -0.00730362   0.04217392
0.7535401  -0.0023714   0.25430790   0.18762945  -0.00340241   0.04770407
1.2712335  1.1869515   0.18017419   0.18041252   0.00186944   0.03250218
0.2198069  -0.8106184   0.19742496   0.18267304   0.00251932   0.03605787
4.2435092  0.5310771   0.22180730   0.17912029   0.00397785   0.03971436
4.6037944  -0.7873982   0.19970173   0.18612610   0.00032948   0.03716959
0.3393057  0.5225371   0.21876197   0.18681088  -0.00368089   0.04085357
2.0672856  0.0564591   0.24581386   0.18770644  -0.00681432   0.04609441
4.4016978  0.2010993   0.24588761   0.18298388   0.00620588   0.04495495
0.1917001  0.2300925   0.24134365   0.19008090  -0.00176357   0.04587171
1.1290041  -1.1518431   0.17776643   0.17314707  -0.00174320   0.03077670
2.9138733  -0.4734048   0.21569848   0.18746248  -0.00061896   0.04043499
5.1855278  0.0224734   0.24525215   0.18695350   0.00723551   0.04579839
2.2266906  -0.3914675   0.22229287   0.18365438  -0.00655105   0.04078214
0.4151004  -1.1542803   0.17891103   0.17611778   0.00230385   0.03150411
2.3685471  0.9391169   0.19043280   0.18108389  -0.00054431   0.03448402
3.1906868  0.4922121   0.22593012   0.18823682  -0.00242992   0.04252246
5.0173703  0.5266455   0.21223289   0.17922375   0.00667001   0.03799268
2.2023315  0.9534059   0.18976994   0.18129623  -0.00126012   0.03440299
3.7345105  -0.5130946   0.22293478   0.18630789   0.00361550   0.04152144
5.1071619  -1.1866124   0.18040620   0.17921552   0.00181688   0.03232829
1.2499861  -0.0111956   0.25146019   0.18519548  -0.00587554   0.04653477
3.2634887  0.5906779   0.21701299   0.18659444  -0.00246947   0.04048732
5.7645760  0.8941479   0.18184452   0.17875013   0.00203956   0.03250057
5.3978338  0.3502272   0.22580381   0.18453452   0.00655925   0.04162557
0.0942929  -0.2163769   0.24635288   0.19055346   0.00158928   0.04694087
1.0681291  1.2659500   0.17962675   0.17751148   0.00205213   0.03188160
4.1735497  -0.0844623   0.25220102   0.18665662   0.00467682   0.04705312
1.2366394  -0.8763243   0.19003135   0.17474876  -0.00301640   0.03319864
0.0080435  0.9738930   0.18110985   0.18089512  -0.00207061   0.03275760
0.9355757  0.1893982   0.24868110   0.18736936  -0.00412126   0.04657823
3.6243143  1.1792566   0.17854533   0.17517994  -0.00213955   0.03127298
5.8700841  0.3150403   0.22892360   0.18858056   0.00310004   0.04316093
1.6684960  -0.4798643   0.21883348   0.17915367  -0.00696776   0.03915627
2.8809118  0.6726554   0.20825782   0.18636777  -0.00151877   0.03881024
2.1761833  0.2268398   0.24163738   0.18879364  -0.00552286   0.04558910
0.0644428  0.5107683   0.21562195   0.18747641  -0.00226678   0.04041889
4.3508893  0.4397393   0.22891022   0.17993534   0.00524832   0.04116149
1.5992534  0.0502740   0.24814866   0.18575764  -0.00674296   0.04605004
5.2024711  0.3178251   0.22946900   0.18348072   0.00742687   0.04204798
2.1687634  -1.1091193   0.17577513   0.17307803  -0.00099741   0.03042182
1.2557264  -0.9626700   0.18442920   0.17416164  -0.00264703   0.03211349
0.2498560  0.0477320   0.25064287   0.19057570  -0.00092541   0.04776558
5.1241904  -0.1560830   0.24436846   0.18784778   0.00631117   0.04586424
1.8315416  0.4624286   0.22602427   0.18785270  -0.00382138   0.04244467
0.3874967  -0.4896180   0.22814772   0.18586324   0.00164910   0.04240155
1.8200498  -0.1942145   0.23992221   0.18368772  -0.00790591   0.04400826
5.1459715  -0.8564103   0.19488221   0.18387741   0.00191800   0.03583076
2.2631477  -0.5575843   0.20686452   0.18121354  -0.00548798   0.03745653
2.8372443  1.2041002   0.17763187   0.17839347   0.00140822   0.03168638
2.3004117  -0.8562619   0.18425460   0.17656681  -0.00315812   0.03252327
0.9580363  -0.9550881   0.18778417   0.17434531  -0.00106154   0.03273816
2.5148982  -0.7951111   0.18740872   0.17932472  -0.00292262   0.03359847
3.2285993  0.1393117   0.24905908   0.19094688  -0.00123910   0.04755552
2.7140547  -0.3704145   0.22401772   0.18780278  -0.00303981   0.04206191
2.2802936  -0.1053641   0.24218175   0.18780045  -0.00665430   0.04543756
1.9325344  0.9119929   0.19130655   0.18355034  -0.00178462   0.03511120
3.1511473  -0.1390707   0.24462436   0.19095182  -0.00011406   0.04671146
1.3973242  0.9855334   0.18744043   0.18383752   0.00087796   0.03445781
2.0565211  -0.0249898   0.24516600   0.18700987  -0.00721885   0.04579635
1.6536487  0.1288141   0.24642968   0.18657517  -0.00631240   0.04593781
4.1088301  -0.6144255   0.21586043   0.18548034   0.00170911   0.04003494
2.0367963  -0.0561642   0.24451303   0.18659249  -0.00737658   0.04556988
6.1568236  -0.3557076   0.23640245   0.19012858   0.00259637   0.04494012
1.7790206  1.0874173   0.18255544   0.18212387  -0.00129875   0.03324602
4.9342226  0.6489357   0.20184694   0.17727092   0.00565113   0.03574966
2.8838539  -0.8456218   0.18508749   0.18170910  -0.00012867   0.03363206
4.4731705  1.4090142   0.17272873   0.17465788   0.00140052   0.03016647
4.7780901  0.2639930   0.23734517   0.18204260   0.00770996   0.04314749

