%% LAL: 7.6.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALFrame: 3.0.5 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALSimulation: 6.0.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALInference: 4.1.7 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALPulsar: 7.0.1 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% argv[0]: '/home/damoncht/.conda/envs/ml/bin/lalpulsar_ComputeAntennaPattern'
%% argv[1]: '@L1config.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
4.9237007  -1.3182617  1369013200  -0.45770976  -0.38914499
4.9237007  -1.3182617  1369027600   0.47568658  -0.16391204
4.9237007  -1.3182617  1369042000  -0.17884845   0.37477487
4.9237007  -1.3182617  1369056400  -0.17883196  -0.52030915
4.9237007  -1.3182617  1369070800   0.71689129   0.02639073
4.9237007  -1.3182617  1369085200  -0.22011882   0.67570353
4.9237007  -1.3182617  1369099600  -0.44296777  -0.40334985
4.9237007  -1.3182617  1369114000   0.47941625  -0.14647320
4.9237007  -1.3182617  1369128400  -0.19432524   0.36710542
4.9237007  -1.3182617  1369142800  -0.16184175  -0.52940470
4.9237007  -1.3182617  1369157200   0.71723777   0.04810166
4.9237007  -1.3182617  1369171600  -0.24052879   0.66710865
4.9237007  -1.3182617  1369186000  -0.42778957  -0.41702500
4.9237007  -1.3182617  1369200400   0.48250803  -0.12894318
4.9237007  -1.3182617  1369214800  -0.20952338   0.35886753
4.9237007  -1.3182617  1369229200  -0.14450637  -0.53792799
4.9237007  -1.3182617  1369243600   0.71687543   0.06983849
4.9237007  -1.3182617  1369258000  -0.26063702   0.65785623
4.9237007  -1.3182617  1369272400  -0.41219032  -0.43015039
4.9237007  -1.3182617  1369286800   0.48495865  -0.11134345
4.9237007  -1.3182617  1369301200  -0.22442237   0.35007143
4.9237007  -1.3182617  1369315600  -0.12684435  -0.54586673
4.9237007  -1.3182617  1369330000   0.71580338   0.09157649
4.9237007  -1.3182617  1369344400  -0.28042260   0.64796162
4.9237007  -1.3182617  1369358800  -0.39619222  -0.44271725
4.9237007  -1.3182617  1369373200   0.48676062  -0.09369691
4.9237007  -1.3182617  1369387600  -0.23900118   0.34072474
4.9237007  -1.3182617  1369402000  -0.10887643  -0.55320942
4.9237007  -1.3182617  1369416400   0.71402150   0.11329292
4.9237007  -1.3182617  1369430800  -0.29986590   0.63743585
4.9237007  -1.3182617  1369445200  -0.37981665  -0.45471370
4.9237007  -1.3182617  1369459600   0.48792028  -0.07602649
4.9237007  -1.3182617  1369474000  -0.25323904   0.33083874
4.9237007  -1.3182617  1369488400  -0.09062012  -0.55993938
4.9237007  -1.3182617  1369502800   0.71152967   0.13496307
4.9237007  -1.3182617  1369517200  -0.31894487   0.62629122
4.9237007  -1.3182617  1369531600  -0.36308283  -0.46612835
4.9237007  -1.3182617  1369546000   0.48843771  -0.05835540
4.9237007  -1.3182617  1369560400  -0.26711971   0.32042852
4.9237007  -1.3182617  1369574800  -0.07209883  -0.56605023
4.9237007  -1.3182617  1369589200   0.70832145   0.15656270
4.9237007  -1.3182617  1369603600  -0.33763865   0.61453688
4.9237007  -1.3182617  1369618000  -0.34601203  -0.47694948
4.9237007  -1.3182617  1369632400   0.48831344  -0.04070541
4.9237007  -1.3182617  1369646800  -0.28062418   0.30950728
4.9237007  -1.3182617  1369661200  -0.05333350  -0.57153463
4.9237007  -1.3182617  1369675600   0.70440775   0.17806815
4.9237007  -1.3182617  1369690000  -0.35592496   0.60218513
4.9237007  -1.3182617  1369704400  -0.32862112  -0.48716173
4.9237007  -1.3182617  1369718800   0.48754928  -0.02309976
4.9237007  -1.3182617  1369733200  -0.29373485   0.29808772
4.9237007  -1.3182617  1369747600  -0.03434620  -0.57638383
4.9237007  -1.3182617  1369762000   0.69979167   0.19945681
4.9237007  -1.3182617  1369776400  -0.37378830   0.58925426
4.9237007  -1.3182617  1369790800  -0.31093425  -0.49675792
4.9237007  -1.3182617  1369805200   0.48614031  -0.00556085
4.9237007  -1.3182617  1369819600  -0.30643183   0.28618261
4.9237007  -1.3182617  1369834000  -0.01515793  -0.58058989
4.9237007  -1.3182617  1369848400   0.69447720   0.22070433
4.9237007  -1.3182617  1369862800  -0.39120913   0.57575965
4.9237007  -1.3182617  1369877200  -0.29297334  -0.50573146
2.9522076  0.1859720  1368970000   0.39619020   0.49430180
2.9522076  0.1859720  1368984400   0.29024333   0.38351929
2.9522076  0.1859720  1368998800   0.81894267  -0.24602276
2.9522076  0.1859720  1369013200   0.39732954  -0.71106499
2.9522076  0.1859720  1369027600   0.10326509  -0.24460632
2.9522076  0.1859720  1369042000   0.62526703   0.33136874
2.9522076  0.1859720  1369056400   0.38769871   0.49508420
2.9522076  0.1859720  1369070800   0.29777867   0.37759218
2.9522076  0.1859720  1369085200   0.82181937  -0.25860709
2.9522076  0.1859720  1369099600   0.38503033  -0.71063131
2.9522076  0.1859720  1369114000   0.10896666  -0.23278560
2.9522076  0.1859720  1369128400   0.62984276   0.33687514
2.9522076  0.1859720  1369142800   0.37926507   0.49581599
2.9522076  0.1859720  1369157200   0.30556512   0.37148964
2.9522076  0.1859720  1369171600   0.82432562  -0.27114776
2.9522076  0.1859720  1369186000   0.37279433  -0.70989299
2.9522076  0.1859720  1369200400   0.11497155  -0.22095934
2.9522076  0.1859720  1369214800   0.63410664   0.34225053
2.9522076  0.1859720  1369229200   0.37090150   0.49649683
2.9522076  0.1859720  1369243600   0.31359422   0.36521360
2.9522076  0.1859720  1369258000   0.82645786  -0.28363827
2.9522076  0.1859720  1369272400   0.36063391  -0.70884591
2.9522076  0.1859720  1369286800   0.12127240  -0.20913285
2.9522076  0.1859720  1369301200   0.63805449   0.34749633
2.9522076  0.1859720  1369315600   0.36261913   0.49712586
2.9522076  0.1859720  1369330000   0.32185695   0.35876349
2.9522076  0.1859720  1369344400   0.82821590  -0.29607201
2.9522076  0.1859720  1369358800   0.34856206  -0.70749515
2.9522076  0.1859720  1369373200   0.12786193  -0.19731198
2.9522076  0.1859720  1369387600   0.64168012   0.35261315
2.9522076  0.1859720  1369402000   0.35442972   0.49770203
2.9522076  0.1859720  1369416400   0.33034474   0.35213873
2.9522076  0.1859720  1369430800   0.82959706  -0.30844286
2.9522076  0.1859720  1369445200   0.33659208  -0.70584297
2.9522076  0.1859720  1369459600   0.13473020  -0.18550289
2.9522076  0.1859720  1369474000   0.64497924   0.35760212
2.9522076  0.1859720  1369488400   0.34634370   0.49822196
2.9522076  0.1859720  1369502800   0.33904812   0.34533891
2.9522076  0.1859720  1369517200   0.83059859  -0.32074320
2.9522076  0.1859720  1369531600   0.32473570  -0.70389074
2.9522076  0.1859720  1369546000   0.14186807  -0.17371176
2.9522076  0.1859720  1369560400   0.64795214   0.36246681
2.9522076  0.1859720  1369574800   0.33837321   0.49868616
2.9522076  0.1859720  1369589200   0.34795782   0.33836091
2.9522076  0.1859720  1369603600   0.83121574  -0.33296603
2.9522076  0.1859720  1369618000   0.31300583  -0.70164037
2.9522076  0.1859720  1369632400   0.14926678  -0.16194375
2.9522076  0.1859720  1369646800   0.65059650   0.36720899
2.9522076  0.1859720  1369661200   0.33052927   0.49909389
2.9522076  0.1859720  1369675600   0.35706359   0.33120784
2.9522076  0.1859720  1369690000   0.83144492  -0.34510323
2.9522076  0.1859720  1369704400   0.30141371  -0.69908911
2.9522076  0.1859720  1369718800   0.15691662  -0.15020479
2.9522076  0.1859720  1369733200   0.65290999   0.37183052
2.9522076  0.1859720  1369747600   0.32282299   0.49944392
2.9522076  0.1859720  1369762000   0.36635584   0.32387951
2.9522076  0.1859720  1369776400   0.83128959  -0.35714981
2.9522076  0.1859720  1369790800   0.28997231  -0.69624186
2.9522076  0.1859720  1369805200   0.16480927  -0.13849950
2.9522076  0.1859720  1369819600   0.65488887   0.37633237
2.9522076  0.1859720  1369834000   0.31526482   0.49973467
2.9522076  0.1859720  1369848400   0.37582389   0.31637639
2.9522076  0.1859720  1369862800   0.83074886  -0.36909848
2.9522076  0.1859720  1369877200   0.27869290  -0.69310236
0.2985485  -0.4154529  1368970000   0.52523053  -0.32976905
0.2985485  -0.4154529  1368984400   0.16794343  -0.40918347
0.2985485  -0.4154529  1368998800   0.67699862  -0.22858302
0.2985485  -0.4154529  1369013200   0.74506378   0.64973140
0.2985485  -0.4154529  1369027600  -0.06440592   0.55365103
0.2985485  -0.4154529  1369042000   0.22961777  -0.24220663
0.2985485  -0.4154529  1369056400   0.52068114  -0.32842427
0.2985485  -0.4154529  1369070800   0.16774610  -0.41206506
0.2985485  -0.4154529  1369085200   0.68845856  -0.21709718
0.2985485  -0.4154529  1369099600   0.73355514   0.66037375
0.2985485  -0.4154529  1369114000  -0.07108605   0.54076064
0.2985485  -0.4154529  1369128400   0.24119660  -0.24989377
0.2985485  -0.4154529  1369142800   0.51586771  -0.32712740
0.2985485  -0.4154529  1369157200   0.16790533  -0.41488302
0.2985485  -0.4154529  1369171600   0.69975233  -0.20534065
0.2985485  -0.4154529  1369186000   0.72172391   0.67067450
0.2985485  -0.4154529  1369200400  -0.07733956   0.52765489
0.2985485  -0.4154529  1369214800   0.25273868  -0.25730312
0.2985485  -0.4154529  1369229200   0.51080012  -0.32588416
0.2985485  -0.4154529  1369243600   0.16842212  -0.41763169
0.2985485  -0.4154529  1369258000   0.71086681  -0.19331847
0.2985485  -0.4154529  1369272400   0.70957673   0.68062001
0.2985485  -0.4154529  1369286800  -0.08316162   0.51434344
0.2985485  -0.4154529  1369301200   0.26423016  -0.26443422
0.2985485  -0.4154529  1369315600   0.50548697  -0.32470003
0.2985485  -0.4154529  1369330000   0.16929886  -0.42030308
0.2985485  -0.4154529  1369344400   0.72179055  -0.18103838
0.2985485  -0.4154529  1369358800   0.69712806   0.69020665
0.2985485  -0.4154529  1369373200  -0.08854493   0.50083488
0.2985485  -0.4154529  1369387600   0.27565730  -0.27128595
0.2985485  -0.4154529  1369402000   0.49993786  -0.32358015
0.2985485  -0.4154529  1369416400   0.17053726  -0.42288950
0.2985485  -0.4154529  1369430800   0.73251116  -0.16850576
0.2985485  -0.4154529  1369445200   0.68439138   0.69942749
0.2985485  -0.4154529  1369459600  -0.09348980   0.48714361
0.2985485  -0.4154529  1369474000   0.28700602  -0.27785787
0.2985485  -0.4154529  1369488400   0.49415889  -0.32252854
0.2985485  -0.4154529  1369502800   0.17213888  -0.42538270
0.2985485  -0.4154529  1369517200   0.74301493  -0.15572737
0.2985485  -0.4154529  1369531600   0.67137766   0.70827579
0.2985485  -0.4154529  1369546000  -0.09799305   0.47328129
0.2985485  -0.4154529  1369560400   0.29826474  -0.28415304
0.2985485  -0.4154529  1369574800   0.48816276  -0.32155088
0.2985485  -0.4154529  1369589200   0.17410654  -0.42777228
0.2985485  -0.4154529  1369603600   0.75328779  -0.14270829
0.2985485  -0.4154529  1369618000   0.65810001   0.71674442
0.2985485  -0.4154529  1369632400  -0.10205224   0.45925850
0.2985485  -0.4154529  1369646800   0.30942026  -0.29017252
0.2985485  -0.4154529  1369661200   0.48196042  -0.32065183
0.2985485  -0.4154529  1369675600   0.17643861  -0.43005282
0.2985485  -0.4154529  1369690000   0.76331508  -0.12945531
0.2985485  -0.4154529  1369704400   0.64456624   0.72482181
0.2985485  -0.4154529  1369718800  -0.10566512   0.44508719
0.2985485  -0.4154529  1369733200   0.32046026  -0.29591769
0.2985485  -0.4154529  1369747600   0.47556257  -0.31983569
0.2985485  -0.4154529  1369762000   0.17913516  -0.43221655
0.2985485  -0.4154529  1369776400   0.77308834  -0.11597672
0.2985485  -0.4154529  1369790800   0.63079226   0.73250437
0.2985485  -0.4154529  1369805200  -0.10882622   0.43077511
0.2985485  -0.4154529  1369819600   0.33137089  -0.30138874
0.2985485  -0.4154529  1369834000   0.46897969  -0.31910640
0.2985485  -0.4154529  1369848400   0.18219557  -0.43425560
0.2985485  -0.4154529  1369862800   0.78259540  -0.10228057
0.2985485  -0.4154529  1369877200   0.61679208   0.73978829
3.4556079  0.4822267  1368970000   0.50429523   0.29313374
3.4556079  0.4822267  1368984400   0.14284426   0.37878984
3.4556079  0.4822267  1368998800   0.67114890   0.27355123
3.4556079  0.4822267  1369013200   0.75605559  -0.64758605
3.4556079  0.4822267  1369027600  -0.10899113  -0.56134355
3.4556079  0.4822267  1369042000   0.17297809   0.26991057
3.4556079  0.4822267  1369056400   0.50002569   0.29066646
3.4556079  0.4822267  1369070800   0.14253612   0.38302788
3.4556079  0.4822267  1369085200   0.68326485   0.26238257
3.4556079  0.4822267  1369099600   0.74411452  -0.65929484
3.4556079  0.4822267  1369114000  -0.11659588  -0.54765022
3.4556079  0.4822267  1369128400   0.18510202   0.27728558
3.4556079  0.4822267  1369142800   0.49547464   0.28827423
3.4556079  0.4822267  1369157200   0.14259534   0.38722727
3.4556079  0.4822267  1369171600   0.69521558   0.25089732
3.4556079  0.4822267  1369186000   0.73182428  -0.67064589
3.4556079  0.4822267  1369200400  -0.12375717  -0.53372395
3.4556079  0.4822267  1369214800   0.19720480   0.28434250
3.4556079  0.4822267  1369229200   0.49065191   0.28596413
3.4556079  0.4822267  1369243600   0.14302321   0.39138064
3.4556079  0.4822267  1369258000   0.70698714   0.23910034
3.4556079  0.4822267  1369272400   0.71919125  -0.68162411
3.4556079  0.4822267  1369286800  -0.13046946  -0.51957548
3.4556079  0.4822267  1369301200   0.20927189   0.29108104
3.4556079  0.4822267  1369315600   0.48556608   0.28374276
3.4556079  0.4822267  1369330000   0.14382257   0.39547858
3.4556079  0.4822267  1369344400   0.71856731   0.22699989
3.4556079  0.4822267  1369358800   0.70623070  -0.69222474
3.4556079  0.4822267  1369373200  -0.13672446  -0.50521463
3.4556079  0.4822267  1369387600   0.22128904   0.29749995
3.4556079  0.4822267  1369402000   0.48022699   0.28161639
3.4556079  0.4822267  1369416400   0.14499557   0.39951202
3.4556079  0.4822267  1369430800   0.72994304   0.21460123
3.4556079  0.4822267  1369445200   0.69295615  -0.70243979
3.4556079  0.4822267  1369459600  -0.14252214  -0.49065709
3.4556079  0.4822267  1369474000   0.23324125   0.30359906
3.4556079  0.4822267  1369488400   0.47464061   0.27959085
3.4556079  0.4822267  1369502800   0.14654426   0.40347120
3.4556079  0.4822267  1369517200   0.74109977   0.20191135
3.4556079  0.4822267  1369531600   0.67937911  -0.71226132
3.4556079  0.4822267  1369546000  -0.14785863  -0.47591597
3.4556079  0.4822267  1369560400   0.24511626   0.30938199
3.4556079  0.4822267  1369574800   0.46881980   0.27767271
3.4556079  0.4822267  1369589200   0.14847204   0.40734452
3.4556079  0.4822267  1369603600   0.75202274   0.18893512
3.4556079  0.4822267  1369618000   0.66551274  -0.72168076
3.4556079  0.4822267  1369632400  -0.15273090  -0.46100298
3.4556079  0.4822267  1369646800   0.25690001   0.31485018
3.4556079  0.4822267  1369661200   0.46277577   0.27586728
3.4556079  0.4822267  1369675600   0.15077746   0.41112489
3.4556079  0.4822267  1369690000   0.76269650   0.17567949
3.4556079  0.4822267  1369704400   0.65136528  -0.73068571
3.4556079  0.4822267  1369718800  -0.15713604  -0.44593146
3.4556079  0.4822267  1369733200   0.26857945   0.32000533
3.4556079  0.4822267  1369747600   0.45651925   0.27418029
3.4556079  0.4822267  1369762000   0.15346098   0.41480300
3.4556079  0.4822267  1369776400   0.77311206   0.16215336
3.4556079  0.4822267  1369790800   0.63695300  -0.73927140
3.4556079  0.4822267  1369805200  -0.16106765  -0.43071043
3.4556079  0.4822267  1369819600   0.28014007   0.32484800
3.4556079  0.4822267  1369834000   0.45006084   0.27261668
3.4556079  0.4822267  1369848400   0.15652229   0.41836935
3.4556079  0.4822267  1369862800   0.78325605   0.14836508
3.4556079  0.4822267  1369877200   0.62229043  -0.74743295
3.1298322  -0.3966908  1368970000   0.50895447   0.77583528
3.1298322  -0.3966908  1368984400  -0.10163519   0.31066269
3.1298322  -0.3966908  1368998800   0.42831093  -0.33186591
3.1298322  -0.3966908  1369013200   0.41374841  -0.33130980
3.1298322  -0.3966908  1369027600   0.22696000  -0.44528300
3.1298322  -0.3966908  1369042000   0.84693027   0.03059389
3.1298322  -0.3966908  1369056400   0.49384779   0.77944684
3.1298322  -0.3966908  1369070800  -0.10049087   0.29589224
3.1298322  -0.3966908  1369085200   0.43727380  -0.33520687
3.1298322  -0.3966908  1369099600   0.40597954  -0.33164960
3.1298322  -0.3966908  1369114000   0.23324688  -0.44534838
3.1298322  -0.3966908  1369128400   0.85328847   0.04575314
3.1298322  -0.3966908  1369142800   0.47865027   0.78262925
3.1298322  -0.3966908  1369157200  -0.09891525   0.28109989
3.1298322  -0.3966908  1369171600   0.44599098  -0.33831573
3.1298322  -0.3966908  1369186000   0.39815134  -0.33209080
3.1298322  -0.3966908  1369200400   0.23986155  -0.44521317
3.1298322  -0.3966908  1369214800   0.85927749   0.06102812
3.1298322  -0.3966908  1369229200   0.46337783   0.78538144
3.1298322  -0.3966908  1369243600  -0.09691563   0.26629728
3.1298322  -0.3966908  1369258000   0.45445356  -0.34119689
3.1298322  -0.3966908  1369272400   0.39027482  -0.33263391
3.1298322  -0.3966908  1369286800   0.24679896  -0.44487029
3.1298322  -0.3966908  1369301200   0.86488885   0.07640854
3.1298322  -0.3966908  1369315600   0.44804433   0.78770173
3.1298322  -0.3966908  1369330000  -0.09449655   0.25149584
3.1298322  -0.3966908  1369344400   0.46265435  -0.34385678
3.1298322  -0.3966908  1369358800   0.38236374  -0.33328006
3.1298322  -0.3966908  1369373200   0.25405365  -0.44431058
3.1298322  -0.3966908  1369387600   0.87011170   0.09188494
3.1298322  -0.3966908  1369402000   0.43266517   0.78958845
3.1298322  -0.3966908  1369416400  -0.09166288   0.23670551
3.1298322  -0.3966908  1369430800   0.47058561  -0.34630042
3.1298322  -0.3966908  1369445200   0.37443161  -0.33402994
3.1298322  -0.3966908  1369459600   0.26161814  -0.44353124
3.1298322  -0.3966908  1369474000   0.87493747   0.10744618
3.1298322  -0.3966908  1369488400   0.41725284   0.79103488
3.1298322  -0.3966908  1369502800  -0.08841974   0.22193748
3.1298322  -0.3966908  1369517200   0.47823864  -0.34853271
3.1298322  -0.3966908  1369531600   0.36649054  -0.33488363
3.1298322  -0.3966908  1369546000   0.26948515  -0.44252643
3.1298322  -0.3966908  1369560400   0.87936348   0.12308239
3.1298322  -0.3966908  1369574800   0.40182427   0.79204434
3.1298322  -0.3966908  1369589200  -0.08476970   0.20720103
3.1298322  -0.3966908  1369603600   0.48560447  -0.35055768
3.1298322  -0.3966908  1369618000   0.35855365  -0.33584109
3.1298322  -0.3966908  1369632400   0.27764785  -0.44129026
3.1298322  -0.3966908  1369646800   0.88338315   0.13878247
3.1298322  -0.3966908  1369661200   0.38639429   0.79261816
3.1298322  -0.3966908  1369675600  -0.08072260   0.19250794
3.1298322  -0.3966908  1369690000   0.49267414  -0.35237998
3.1298322  -0.3966908  1369704400   0.35063204  -0.33690137
3.1298322  -0.3966908  1369718800   0.28609815  -0.43981707
3.1298322  -0.3966908  1369733200   0.88699025   0.15453628
3.1298322  -0.3966908  1369747600   0.37097824   0.79275638
3.1298322  -0.3966908  1369762000  -0.07628497   0.17786783
3.1298322  -0.3966908  1369776400   0.49944413  -0.35400748
3.1298322  -0.3966908  1369790800   0.34273961  -0.33806428
3.1298322  -0.3966908  1369805200   0.29482910  -0.43809745
3.1298322  -0.3966908  1369819600   0.89017630   0.17033219
3.1298322  -0.3966908  1369834000   0.35559034   0.79245937
3.1298322  -0.3966908  1369848400  -0.07146406   0.16329134
3.1298322  -0.3966908  1369862800   0.50590760  -0.35544568
3.1298322  -0.3966908  1369877200   0.33488908  -0.33932894
1.2230908  1.3784985  1368970000   0.37871525   0.50983220
1.2230908  1.3784985  1368984400   0.38848642  -0.58706862
1.2230908  1.3784985  1368998800  -0.63234872  -0.13394779
1.2230908  1.3784985  1369013200   0.15941343   0.53585392
1.2230908  1.3784985  1369027600   0.29247946  -0.37577397
1.2230908  1.3784985  1369042000  -0.49196357   0.06142381
1.2230908  1.3784985  1369056400   0.39634800   0.49899292
1.2230908  1.3784985  1369070800   0.36998540  -0.59881544
1.2230908  1.3784985  1369085200  -0.63497734  -0.11277471
1.2230908  1.3784985  1369099600   0.17743981   0.52870780
1.2230908  1.3784985  1369114000   0.27746537  -0.38572532
1.2230908  1.3784985  1369128400  -0.49113584   0.08011363
1.2230908  1.3784985  1369142800   0.41363272   0.48754826
1.2230908  1.3784985  1369157200   0.35110110  -0.60994500
1.2230908  1.3784985  1369171600  -0.63689590  -0.09154957
1.2230908  1.3784985  1369186000   0.19517592   0.52095282
1.2230908  1.3784985  1369200400   0.26210684  -0.39512438
1.2230908  1.3784985  1369214800  -0.48964447   0.09878998
1.2230908  1.3784985  1369229200   0.43054903   0.47551188
1.2230908  1.3784985  1369243600   0.33185756  -0.62045169
1.2230908  1.3784985  1369258000  -0.63810307  -0.07029580
1.2230908  1.3784985  1369272400   0.21259725   0.51259410
1.2230908  1.3784985  1369286800   0.24642217  -0.40395856
1.2230908  1.3784985  1369301200  -0.48748979   0.11742917
1.2230908  1.3784985  1369315600   0.44707727   0.46289533
1.2230908  1.3784985  1369330000   0.31227654  -0.63032341
1.2230908  1.3784985  1369344400  -0.63860339  -0.04903882
1.2230908  1.3784985  1369358800   0.22968647   0.50364798
1.2230908  1.3784985  1369373200   0.23042959  -0.41221148
1.2230908  1.3784985  1369387600  -0.48466954   0.13600813
1.2230908  1.3784985  1369402000   0.46319720   0.44971246
1.2230908  1.3784985  1369416400   0.29237863  -0.63954961
1.2230908  1.3784985  1369430800  -0.63839775  -0.02780114
1.2230908  1.3784985  1369445200   0.24642357   0.49412838
1.2230908  1.3784985  1369459600   0.21415249  -0.41987911
1.2230908  1.3784985  1369474000  -0.48118496   0.15450254
1.2230908  1.3784985  1369488400   0.47888535   0.43597111
1.2230908  1.3784985  1369502800   0.27218607  -0.64811891
1.2230908  1.3784985  1369517200  -0.63748759  -0.00660794
1.2230908  1.3784985  1369531600   0.26279023   0.48404774
1.2230908  1.3784985  1369546000   0.19761232  -0.42695159
1.2230908  1.3784985  1369560400  -0.47704303   0.17289086
1.2230908  1.3784985  1369574800   0.49412519   0.42169034
1.2230908  1.3784985  1369589200   0.25171736  -0.65601468
1.2230908  1.3784985  1369603600  -0.63587183   0.01451811
1.2230908  1.3784985  1369618000   0.27876675   0.47342026
1.2230908  1.3784985  1369632400   0.18082938  -0.43342027
1.2230908  1.3784985  1369646800  -0.47224772   0.19114958
1.2230908  1.3784985  1369661200   0.50890034   0.40688613
1.2230908  1.3784985  1369675600   0.23099920  -0.66323555
1.2230908  1.3784985  1369690000  -0.63355160   0.03555175
1.2230908  1.3784985  1369704400   0.29433191   0.46225476
1.2230908  1.3784985  1369718800   0.16382581  -0.43927667
1.2230908  1.3784985  1369733200  -0.46680292   0.20925666
1.2230908  1.3784985  1369747600   0.52319241   0.39157468
1.2230908  1.3784985  1369762000   0.21005356  -0.66977406
1.2230908  1.3784985  1369776400  -0.63053644   0.05647073
1.2230908  1.3784985  1369790800   0.30946901   0.45056975
1.2230908  1.3784985  1369805200   0.14662054  -0.44450670
1.2230908  1.3784985  1369819600  -0.46071157   0.22718781
1.2230908  1.3784985  1369834000   0.53698474   0.37577182
1.2230908  1.3784985  1369848400   0.18890405  -0.67562246
1.2230908  1.3784985  1369862800  -0.62683100   0.07725087
1.2230908  1.3784985  1369877200   0.32416284   0.43838239
3.7631266  -0.5568188  1368970000   0.90949446   0.36931375
3.7631266  -0.5568188  1368984400   0.05590685   0.76713169
3.7631266  -0.5568188  1368998800  -0.09549394  -0.12174816
3.7631266  -0.5568188  1369013200   0.49916041  -0.32121003
3.7631266  -0.5568188  1369027600   0.16572240  -0.25479785
3.7631266  -0.5568188  1369042000   0.43477952  -0.44188753
3.7631266  -0.5568188  1369056400   0.90513122   0.38665837
3.7631266  -0.5568188  1369070800   0.04069591   0.75897467
3.7631266  -0.5568188  1369085200  -0.08504984  -0.13468778
3.7631266  -0.5568188  1369099600   0.50096470  -0.31711873
3.7631266  -0.5568188  1369114000   0.15988904  -0.25920779
3.7631266  -0.5568188  1369128400   0.44812620  -0.43754160
3.7631266  -0.5568188  1369142800   0.90026337   0.40385902
3.7631266  -0.5568188  1369157200   0.02577114   0.75036579
3.7631266  -0.5568188  1369171600  -0.07435143  -0.14733148
3.7631266  -0.5568188  1369186000   0.50238574  -0.31296858
3.7631266  -0.5568188  1369200400   0.15430929  -0.26376078
3.7631266  -0.5568188  1369214800   0.46156400  -0.43281031
3.7631266  -0.5568188  1369229200   0.89489573   0.42090100
3.7631266  -0.5568188  1369243600   0.01114359   0.74131912
3.7631266  -0.5568188  1369258000  -0.06341210  -0.15967226
3.7631266  -0.5568188  1369272400   0.50341988  -0.30876881
3.7631266  -0.5568188  1369286800   0.14899370  -0.26844990
3.7631266  -0.5568188  1369301200   0.47507793  -0.42769188
3.7631266  -0.5568188  1369315600   0.88903099   0.43777063
3.7631266  -0.5568188  1369330000  -0.00317276   0.73184383
3.7631266  -0.5568188  1369344400  -0.05224776  -0.17170408
3.7631266  -0.5568188  1369358800   0.50407255  -0.30453122
3.7631266  -0.5568188  1369373200   0.14395407  -0.27326721
3.7631266  -0.5568188  1369387600   0.48865271  -0.42218199
3.7631266  -0.5568188  1369402000   0.88267356   0.45445305
3.7631266  -0.5568188  1369416400  -0.01716590   0.72194850
3.7631266  -0.5568188  1369430800  -0.04087189  -0.18342142
3.7631266  -0.5568188  1369445200   0.50434703  -0.30026686
3.7631266  -0.5568188  1369459600   0.13919893  -0.27820504
3.7631266  -0.5568188  1369474000   0.50227237  -0.41627926
3.7631266  -0.5568188  1369488400   0.87582111   0.47093156
3.7631266  -0.5568188  1369502800  -0.03082252   0.71164238
3.7631266  -0.5568188  1369517200  -0.02929962  -0.19481730
3.7631266  -0.5568188  1369531600   0.50424594  -0.29598588
3.7631266  -0.5568188  1369546000   0.13473797  -0.28325522
3.7631266  -0.5568188  1369560400   0.51592350  -0.40998545
3.7631266  -0.5568188  1369574800   0.86848360   0.48719352
3.7631266  -0.5568188  1369589200  -0.04412842   0.70092934
3.7631266  -0.5568188  1369603600  -0.01754414  -0.20588534
3.7631266  -0.5568188  1369618000   0.50377262  -0.29169896
3.7631266  -0.5568188  1369632400   0.13058032  -0.28840962
3.7631266  -0.5568188  1369646800   0.52959037  -0.40330064
3.7631266  -0.5568188  1369661200   0.86066818   0.50322652
3.7631266  -0.5568188  1369675600  -0.05707407   0.68982613
3.7631266  -0.5568188  1369690000  -0.00562064  -0.21661866
3.7631266  -0.5568188  1369704400   0.50292671  -0.28741521
3.7631266  -0.5568188  1369718800   0.12673502  -0.29365936
3.7631266  -0.5568188  1369733200   0.54325813  -0.39622444
3.7631266  -0.5568188  1369747600   0.85238105   0.51901644
3.7631266  -0.5568188  1369762000  -0.06964862   0.67834294
3.7631266  -0.5568188  1369776400   0.00645567  -0.22701524
3.7631266  -0.5568188  1369790800   0.50171483  -0.28314570
3.7631266  -0.5568188  1369805200   0.12321244  -0.29899508
3.7631266  -0.5568188  1369819600   0.55691004  -0.38875613
3.7631266  -0.5568188  1369834000   0.84362870   0.53455025
3.7631266  -0.5568188  1369848400  -0.08184084   0.66649085
3.7631266  -0.5568188  1369862800   0.01866928  -0.23707025
3.7631266  -0.5568188  1369877200   0.50014329  -0.27890074
2.1537629  -1.0564934  1368970000  -0.58603811   0.14023308
2.1537629  -1.0564934  1368984400   0.18154934  -0.47323102
2.1537629  -1.0564934  1368998800   0.22173637   0.19092816
2.1537629  -1.0564934  1369013200  -0.21871960  -0.30194575
